case_id,mode,gap_mm,freq_hz,target_bn_t,d_lam_mm,y_mm,bx_abs_t,by_abs_t
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,17.408000,1.908862e-01,9.719233e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,17.834000,1.742360e-01,9.791363e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,18.260000,1.575747e-01,9.852985e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,18.686000,1.441233e-01,9.892576e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,19.112000,1.327743e-01,9.917737e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,19.538000,1.208900e-01,9.941321e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,19.964000,1.082408e-01,9.950494e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,20.390000,1.007045e-01,9.927887e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,20.816000,9.360410e-02,9.926269e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,21.242000,8.650370e-02,9.924651e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,21.668000,7.940330e-02,9.923033e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,22.094000,7.230290e-02,9.921415e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,22.520000,6.520250e-02,9.919797e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,22.946000,5.836116e-02,9.937347e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,23.372000,5.153106e-02,9.955728e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,23.798000,4.409309e-02,9.919659e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,24.224000,3.662540e-02,9.880928e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,24.650000,2.915771e-02,9.842198e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,25.076000,2.687996e-02,9.810558e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,25.502000,2.505253e-02,9.779534e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,25.928000,2.229791e-02,9.728979e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,26.354000,1.937124e-02,9.674799e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,26.780000,1.727254e-02,9.613940e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,27.206000,1.557825e-02,9.549819e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,27.632000,1.388396e-02,9.485698e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,28.058000,1.292233e-02,9.427178e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,28.484000,1.255111e-02,9.361097e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,28.910000,1.118438e-02,9.276656e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,29.336000,9.126151e-03,9.193940e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,29.762000,7.067927e-03,9.111224e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,30.188000,5.608210e-03,9.018862e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,30.614000,6.204332e-03,8.893362e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,31.040000,6.800460e-03,8.767862e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,31.466000,5.460883e-03,8.634768e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,31.892000,3.921922e-03,8.495380e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,32.318000,2.383032e-03,8.355993e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,32.744000,1.260581e-03,8.214632e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,33.170000,2.433911e-03,8.062390e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,33.596000,3.607441e-03,7.910148e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,34.022000,4.781025e-03,7.757906e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,34.448000,1.959340e-06,7.658555e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,34.874000,1.124145e-06,7.658552e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,35.300000,2.908892e-07,7.658550e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,35.726000,5.493255e-07,7.658547e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,36.152000,1.383881e-06,7.658545e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,36.578000,2.660228e-03,7.761081e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,37.004000,2.381165e-03,7.918205e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,37.430000,2.102112e-03,8.075330e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,37.856000,3.358837e-03,8.226524e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,38.282000,5.944867e-03,8.372584e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,38.708000,7.243176e-03,8.516709e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,39.134000,6.392760e-03,8.657603e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,39.560000,5.429676e-03,8.791628e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,39.986000,3.863229e-03,8.888865e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,40.412000,2.296915e-03,8.986103e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,40.838000,2.358516e-03,9.093770e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,41.264000,3.886364e-03,9.210831e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,41.690000,6.096502e-03,9.309731e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,42.116000,9.746963e-03,9.370289e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,42.542000,1.339746e-02,9.430847e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,42.968000,1.575887e-02,9.497304e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,43.394000,1.774138e-02,9.565496e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,43.820000,1.968879e-02,9.626711e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,44.246000,2.151854e-02,9.664545e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,44.672000,2.334829e-02,9.702378e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,45.098000,2.554411e-02,9.747862e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,45.524000,3.017501e-02,9.789147e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,45.950000,3.436682e-02,9.833264e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,46.376000,3.837177e-02,9.878625e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,46.802000,4.157504e-02,9.906447e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,47.228000,4.762137e-02,9.910726e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,47.654000,5.456244e-02,9.934287e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,48.080000,6.150350e-02,9.957848e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,48.506000,6.844456e-02,9.981409e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,48.932000,7.538563e-02,1.000497e+00
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,49.358000,8.232669e-02,1.002853e+00
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,49.784000,8.983010e-02,1.002099e+00
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,50.210000,9.785717e-02,9.984474e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,50.636000,1.058842e-01,9.947962e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,51.062000,1.189926e-01,9.909883e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,51.488000,1.323288e-01,9.871734e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,51.914000,1.456649e-01,9.833584e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,52.340000,1.590011e-01,9.795435e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,52.766000,1.729518e-01,9.808881e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,53.192000,1.956012e-01,9.717782e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,53.618000,2.125149e-01,9.608237e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,54.044000,2.280933e-01,9.501692e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,54.470000,2.436718e-01,9.395148e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,54.896000,2.592503e-01,9.288603e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,55.322000,2.766186e-01,9.126436e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,55.748000,2.947091e-01,8.941824e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,56.174000,3.127996e-01,8.757211e-01
B30120,LT0_OFF,2.000000,200000,1.000000,0.100000,56.600000,3.308901e-01,8.572599e-01
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,14.000000,3.302762e-02,8.719212e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,14.436000,3.116657e-02,8.898381e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,14.872000,2.930552e-02,9.077550e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,15.308000,2.744161e-02,9.248133e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,15.744000,2.555959e-02,9.364282e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,16.180000,2.367757e-02,9.480432e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,16.616000,2.189912e-02,9.604165e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,17.052000,2.042045e-02,9.737254e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,17.488000,1.906421e-02,9.786884e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,17.924000,1.732942e-02,9.832985e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,18.360000,1.557026e-02,9.878859e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,18.796000,1.381110e-02,9.924733e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,19.232000,1.205194e-02,9.970607e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,19.668000,1.107987e-02,9.994574e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,20.104000,1.030455e-02,1.001306e-01
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,20.540000,9.529231e-03,1.003155e-01
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,20.976000,8.753912e-03,1.005004e-01
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,21.412000,7.978592e-03,1.006854e-01
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,21.848000,7.066578e-03,1.005996e-01
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,22.284000,5.934405e-03,1.000780e-01
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,22.720000,5.292280e-03,9.962514e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,23.156000,4.787882e-03,9.919154e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,23.592000,4.258433e-03,9.883269e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,24.028000,3.697133e-03,9.856887e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,24.464000,3.396635e-03,9.823819e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,24.900000,2.963330e-03,9.762752e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,25.336000,2.530026e-03,9.701685e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,25.772000,2.096721e-03,9.640618e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,26.208000,1.711509e-03,9.579549e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,26.644000,1.669290e-03,9.510941e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,27.080000,1.403674e-03,9.425640e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,27.516000,1.138058e-03,9.340340e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,27.952000,9.249595e-04,9.254925e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,28.388000,9.220362e-04,9.169055e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,28.824000,8.038400e-04,9.031068e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,29.260000,6.855719e-04,8.893049e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,29.696000,5.673039e-04,8.755029e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,30.132000,4.490360e-04,8.617010e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,30.568000,3.249996e-04,8.476296e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,31.004000,4.281369e-05,8.324821e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,31.440000,2.393940e-04,8.173345e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,31.876000,5.215881e-04,8.021869e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,32.312000,8.037829e-04,7.870393e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,32.748000,1.085978e-03,7.718917e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,33.184000,4.357347e-04,7.537446e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,33.620000,2.998333e-04,7.353230e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,34.056000,1.035398e-03,7.169013e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,34.492000,1.435963e-07,7.065910e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,34.928000,2.535002e-07,7.065888e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,35.364000,3.672433e-07,7.065867e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,35.800000,3.680803e-07,7.065862e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,36.236000,3.393735e-07,7.065852e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,36.672000,3.155681e-07,7.065850e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,37.108000,2.951154e-07,7.065853e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,37.544000,4.867582e-05,7.169963e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,37.980000,1.092137e-04,7.355992e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,38.416000,1.697546e-04,7.542021e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,38.852000,1.448430e-04,7.718983e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,39.288000,6.940483e-05,7.890582e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,39.724000,6.111301e-06,8.062182e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,40.160000,8.148886e-05,8.233781e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,40.596000,2.933036e-05,8.392783e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,41.032000,1.668170e-04,8.551176e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,41.468000,3.043148e-04,8.709569e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,41.904000,4.418134e-04,8.867962e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,42.340000,6.063308e-04,9.016592e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,42.776000,9.256475e-04,9.109295e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,43.212000,1.244964e-03,9.201997e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,43.648000,1.336152e-03,9.292452e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,44.084000,1.425521e-03,9.382888e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,44.520000,1.514889e-03,9.473324e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,44.956000,1.623584e-03,9.538450e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,45.392000,1.743505e-03,9.588875e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,45.828000,1.866394e-03,9.639880e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,46.264000,2.229291e-03,9.707512e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,46.700000,2.735520e-03,9.761411e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,47.136000,3.188426e-03,9.819664e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,47.572000,3.613665e-03,9.880177e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,48.008000,4.004547e-03,9.897428e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,48.444000,4.686297e-03,9.921798e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,48.880000,5.404934e-03,9.954638e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,49.316000,6.123570e-03,9.987478e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,49.752000,6.842207e-03,1.002032e-01
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,50.188000,7.560844e-03,1.005316e-01
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,50.624000,8.283333e-03,1.007787e-01
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,51.060000,9.029404e-03,1.005282e-01
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,51.496000,9.775475e-03,1.002777e-01
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,51.932000,1.105673e-02,1.000168e-01
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,52.368000,1.259894e-02,9.975096e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,52.804000,1.414115e-02,9.948510e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,53.240000,1.568336e-02,9.921923e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,53.676000,1.729854e-02,9.870849e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,54.112000,1.887349e-02,9.775292e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,54.548000,2.044844e-02,9.679735e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,54.984000,2.202338e-02,9.584178e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,55.420000,2.361785e-02,9.490946e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,55.856000,2.528682e-02,9.406594e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,56.292000,2.705646e-02,9.256047e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,56.728000,2.886952e-02,9.076960e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,57.164000,3.068257e-02,8.897872e-02
B30121,LT0_OFF,3.000000,10000,0.100000,0.100000,57.600000,3.249563e-02,8.718784e-02
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,14.000000,1.651381e-01,4.359606e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,14.436000,1.558328e-01,4.449190e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,14.872000,1.465276e-01,4.538775e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,15.308000,1.372081e-01,4.624066e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,15.744000,1.277980e-01,4.682141e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,16.180000,1.183879e-01,4.740216e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,16.616000,1.094956e-01,4.802083e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,17.052000,1.021022e-01,4.868627e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,17.488000,9.532105e-02,4.893442e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,17.924000,8.664709e-02,4.916493e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,18.360000,7.785129e-02,4.939430e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,18.796000,6.905550e-02,4.962367e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,19.232000,6.025970e-02,4.985304e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,19.668000,5.539935e-02,4.997287e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,20.104000,5.152275e-02,5.006532e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,20.540000,4.764616e-02,5.015777e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,20.976000,4.376956e-02,5.025022e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,21.412000,3.989296e-02,5.034268e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,21.848000,3.533289e-02,5.029981e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,22.284000,2.967203e-02,5.003902e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,22.720000,2.646140e-02,4.981257e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,23.156000,2.393941e-02,4.959577e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,23.592000,2.129217e-02,4.941635e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,24.028000,1.848567e-02,4.928443e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,24.464000,1.698318e-02,4.911910e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,24.900000,1.481665e-02,4.881376e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,25.336000,1.265013e-02,4.850843e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,25.772000,1.048360e-02,4.820309e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,26.208000,8.557546e-03,4.789775e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,26.644000,8.346448e-03,4.755470e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,27.080000,7.018369e-03,4.712820e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,27.516000,5.690290e-03,4.670170e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,27.952000,4.624798e-03,4.627463e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,28.388000,4.610181e-03,4.584527e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,28.824000,4.019200e-03,4.515534e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,29.260000,3.427860e-03,4.446524e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,29.696000,2.836520e-03,4.377515e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,30.132000,2.245180e-03,4.308505e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,30.568000,1.624998e-03,4.238148e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,31.004000,2.140684e-04,4.162410e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,31.440000,1.196970e-03,4.086672e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,31.876000,2.607940e-03,4.010934e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,32.312000,4.018915e-03,3.935197e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,32.748000,5.429890e-03,3.859459e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,33.184000,2.178673e-03,3.768723e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,33.620000,1.499166e-03,3.676615e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,34.056000,5.176991e-03,3.584507e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,34.492000,7.179815e-07,3.532955e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,34.928000,1.267501e-06,3.532944e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,35.364000,1.836216e-06,3.532933e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,35.800000,1.840401e-06,3.532931e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,36.236000,1.696867e-06,3.532926e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,36.672000,1.577841e-06,3.532925e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,37.108000,1.475577e-06,3.532927e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,37.544000,2.433791e-04,3.584981e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,37.980000,5.460686e-04,3.677996e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,38.416000,8.487729e-04,3.771011e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,38.852000,7.242148e-04,3.859491e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,39.288000,3.470241e-04,3.945291e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,39.724000,3.055650e-05,4.031091e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,40.160000,4.074443e-04,4.116891e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,40.596000,1.466518e-04,4.196392e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,41.032000,8.340848e-04,4.275588e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,41.468000,1.521574e-03,4.354784e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,41.904000,2.209067e-03,4.433981e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,42.340000,3.031654e-03,4.508296e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,42.776000,4.628238e-03,4.554647e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,43.212000,6.224822e-03,4.600999e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,43.648000,6.680760e-03,4.646226e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,44.084000,7.127603e-03,4.691444e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,44.520000,7.574446e-03,4.736662e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,44.956000,8.117920e-03,4.769225e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,45.392000,8.717526e-03,4.794438e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,45.828000,9.331971e-03,4.819940e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,46.264000,1.114645e-02,4.853756e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,46.700000,1.367760e-02,4.880705e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,47.136000,1.594213e-02,4.909832e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,47.572000,1.806833e-02,4.940088e-01
B30122,LT0_OFF,3.000000,10000,0.500000,0.100000,48.008000,2.002274e-02,4.948714e-01
