f_Hz,x_mm,y_mm,absA_full,absA_sig0,absBx_full,absBx_sig0,absBy_full,absBy_sig0
10000,7.000000,14.119000,7.928589e-04,5.941697e-04,1.033923e-04,3.699305e-02,6.738110e-02,9.968072e-02
10000,7.000000,14.238000,7.928395e-04,5.987238e-04,8.760704e-05,3.677468e-02,6.739257e-02,1.002720e-01
10000,7.000000,14.357000,7.928201e-04,6.032779e-04,7.182231e-05,3.655630e-02,6.740404e-02,1.008633e-01
10000,7.000000,14.476000,7.928008e-04,6.078320e-04,5.603854e-05,3.633793e-02,6.741551e-02,1.014545e-01
10000,7.000000,14.595000,7.927814e-04,6.123861e-04,4.025687e-05,3.611956e-02,6.742697e-02,1.020458e-01
10000,7.000000,14.714000,7.927621e-04,6.169402e-04,2.448136e-05,3.590118e-02,6.743844e-02,1.026371e-01
10000,7.000000,14.833000,7.927427e-04,6.214943e-04,8.745379e-06,3.568281e-02,6.744991e-02,1.032283e-01
10000,7.000000,14.952000,7.927234e-04,6.260484e-04,7.214553e-06,3.546444e-02,6.746138e-02,1.038196e-01
10000,7.000000,15.071000,7.927040e-04,6.306025e-04,2.293559e-05,3.524606e-02,6.747285e-02,1.044109e-01
10000,7.000000,15.190000,7.926846e-04,6.351565e-04,3.870990e-05,3.502769e-02,6.748431e-02,1.050021e-01
10000,7.000000,15.309000,7.926721e-04,6.396251e-04,4.770537e-05,3.451206e-02,6.750815e-02,1.055179e-01
10000,7.000000,15.428000,7.926664e-04,6.440076e-04,4.988539e-05,3.369783e-02,6.754440e-02,1.059577e-01
10000,7.000000,15.547000,7.926606e-04,6.483901e-04,5.206556e-05,3.288361e-02,6.758065e-02,1.063976e-01
10000,7.000000,15.666000,7.926549e-04,6.527726e-04,5.424585e-05,3.206939e-02,6.761691e-02,1.068375e-01
10000,7.000000,15.785000,7.926492e-04,6.571552e-04,5.642626e-05,3.125517e-02,6.765316e-02,1.072773e-01
10000,7.000000,15.904000,7.926446e-04,6.607274e-04,5.572152e-05,3.065063e-02,6.766593e-02,1.076781e-01
10000,7.000000,16.023000,7.926407e-04,6.638488e-04,5.341204e-05,3.016270e-02,6.766565e-02,1.080572e-01
10000,7.000000,16.142000,7.926368e-04,6.669703e-04,5.110257e-05,2.967477e-02,6.766537e-02,1.084362e-01
10000,7.000000,16.261000,7.926329e-04,6.700918e-04,4.879310e-05,2.918685e-02,6.766509e-02,1.088153e-01
10000,7.000000,16.380000,7.926290e-04,6.732133e-04,4.648363e-05,2.869892e-02,6.766480e-02,1.091943e-01
10000,7.000000,16.499000,7.926251e-04,6.763348e-04,4.417416e-05,2.821100e-02,6.766452e-02,1.095734e-01
10000,7.000000,16.618000,7.926212e-04,6.794562e-04,4.186470e-05,2.772307e-02,6.766424e-02,1.099524e-01
10000,7.000000,16.737000,7.926173e-04,6.825777e-04,3.955523e-05,2.723515e-02,6.766396e-02,1.103315e-01
10000,7.000000,16.856000,7.926134e-04,6.856992e-04,3.724577e-05,2.674723e-02,6.766367e-02,1.107105e-01
10000,7.000000,16.975000,7.926095e-04,6.888207e-04,3.493631e-05,2.625930e-02,6.766339e-02,1.110896e-01
10000,7.000000,17.094000,7.926056e-04,6.919422e-04,3.262685e-05,2.577138e-02,6.766311e-02,1.114686e-01
10000,7.000000,17.213000,7.926017e-04,6.950636e-04,3.031740e-05,2.528346e-02,6.766283e-02,1.118477e-01
10000,7.000000,17.332000,7.925978e-04,6.981851e-04,2.800795e-05,2.479554e-02,6.766254e-02,1.122267e-01
10000,7.000000,17.451000,7.925954e-04,7.012965e-04,2.541951e-05,2.429725e-02,6.765976e-02,1.125944e-01
10000,7.000000,17.570000,7.926169e-04,7.042443e-04,1.829209e-05,2.363036e-02,6.761622e-02,1.127781e-01
10000,7.000000,17.689000,7.926383e-04,7.071920e-04,1.117384e-05,2.296346e-02,6.757268e-02,1.129618e-01
10000,7.000000,17.808000,7.926598e-04,7.101397e-04,4.112596e-06,2.229657e-02,6.752914e-02,1.131455e-01
10000,7.000000,17.927000,7.926813e-04,7.130875e-04,3.282843e-06,2.162969e-02,6.748560e-02,1.133291e-01
10000,7.000000,18.046000,7.926531e-04,7.155306e-04,1.120402e-05,2.112077e-02,6.750673e-02,1.136140e-01
10000,7.000000,18.165000,7.926124e-04,7.178473e-04,1.943785e-05,2.065143e-02,6.754408e-02,1.139242e-01
10000,7.000000,18.284000,7.925718e-04,7.201640e-04,2.768287e-05,2.018209e-02,6.758143e-02,1.142345e-01
10000,7.000000,18.403000,7.925311e-04,7.224807e-04,3.593138e-05,1.971275e-02,6.761877e-02,1.145447e-01
10000,7.000000,18.522000,7.924905e-04,7.247973e-04,4.418142e-05,1.924342e-02,6.765612e-02,1.148549e-01
10000,7.000000,18.641000,7.924522e-04,7.270953e-04,5.223229e-05,1.877382e-02,6.769089e-02,1.151536e-01
10000,7.000000,18.760000,7.924625e-04,7.290122e-04,5.620324e-05,1.829874e-02,6.767307e-02,1.152174e-01
10000,7.000000,18.879000,7.924729e-04,7.309291e-04,6.017442e-05,1.782368e-02,6.765526e-02,1.152811e-01
10000,7.000000,18.998000,7.924832e-04,7.328460e-04,6.414577e-05,1.734862e-02,6.763745e-02,1.153449e-01
10000,7.000000,19.117000,7.924935e-04,7.347629e-04,6.811728e-05,1.687356e-02,6.761964e-02,1.154086e-01
10000,7.000000,19.236000,7.925038e-04,7.366798e-04,7.208890e-05,1.639852e-02,6.760182e-02,1.154724e-01
10000,7.000000,19.355000,7.925141e-04,7.385967e-04,7.606064e-05,1.592349e-02,6.758401e-02,1.155361e-01
10000,7.000000,19.474000,7.925244e-04,7.405136e-04,8.003246e-05,1.544846e-02,6.756620e-02,1.155999e-01
10000,7.000000,19.593000,7.925347e-04,7.424305e-04,8.400436e-05,1.497345e-02,6.754839e-02,1.156637e-01
10000,7.000000,19.712000,7.925450e-04,7.443474e-04,8.797633e-05,1.449844e-02,6.753057e-02,1.157274e-01
10000,7.000000,19.831000,7.925553e-04,7.462643e-04,9.194835e-05,1.402345e-02,6.751276e-02,1.157912e-01
10000,7.000000,19.950000,7.925656e-04,7.481812e-04,9.592042e-05,1.354848e-02,6.749495e-02,1.158549e-01
10000,7.000000,20.069000,7.925865e-04,7.497826e-04,7.743130e-05,1.317608e-02,6.754164e-02,1.159659e-01
10000,7.000000,20.188000,7.926084e-04,7.513541e-04,5.681082e-05,1.281346e-02,6.759448e-02,1.160814e-01
10000,7.000000,20.307000,7.926219e-04,7.527513e-04,4.343009e-05,1.249371e-02,6.761270e-02,1.161397e-01
10000,7.000000,20.426000,7.926266e-04,7.539694e-04,3.748551e-05,1.221807e-02,6.759530e-02,1.161393e-01
10000,7.000000,20.545000,7.926314e-04,7.551875e-04,3.154688e-05,1.194243e-02,6.757790e-02,1.161389e-01
10000,7.000000,20.664000,7.926361e-04,7.564055e-04,2.561832e-05,1.166680e-02,6.756050e-02,1.161385e-01
10000,7.000000,20.783000,7.926409e-04,7.576236e-04,1.970891e-05,1.139118e-02,6.754311e-02,1.161381e-01
10000,7.000000,20.902000,7.926456e-04,7.588417e-04,1.384323e-05,1.111557e-02,6.752571e-02,1.161377e-01
10000,7.000000,21.021000,7.926504e-04,7.600598e-04,8.116617e-06,1.083997e-02,6.750831e-02,1.161372e-01
10000,7.000000,21.140000,7.926552e-04,7.612779e-04,3.342832e-06,1.056437e-02,6.749092e-02,1.161368e-01
10000,7.000000,21.259000,7.926599e-04,7.624960e-04,5.245971e-06,1.028879e-02,6.747352e-02,1.161364e-01
10000,7.000000,21.378000,7.926647e-04,7.637140e-04,1.071991e-05,1.001321e-02,6.745612e-02,1.161360e-01
10000,7.000000,21.497000,7.926694e-04,7.649321e-04,1.653371e-05,9.737652e-03,6.743873e-02,1.161356e-01
10000,7.000000,21.616000,7.926742e-04,7.661502e-04,2.242456e-05,9.462103e-03,6.742133e-02,1.161352e-01
10000,7.000000,21.735000,7.926789e-04,7.673683e-04,2.834448e-05,9.186569e-03,6.740393e-02,1.161348e-01
10000,7.000000,21.854000,7.926837e-04,7.685864e-04,3.427839e-05,8.911050e-03,6.738653e-02,1.161345e-01
10000,7.000000,21.973000,7.926876e-04,7.698190e-04,3.984377e-05,8.630446e-03,6.737777e-02,1.161322e-01
10000,7.000000,22.092000,7.926879e-04,7.711143e-04,4.379131e-05,8.327882e-03,6.740617e-02,1.161219e-01
10000,7.000000,22.211000,7.926991e-04,7.718366e-04,4.096975e-05,8.127875e-03,6.741759e-02,1.160327e-01
10000,7.000000,22.330000,7.926915e-04,7.725955e-04,3.418669e-05,7.937466e-03,6.747020e-02,1.159542e-01
10000,7.000000,22.449000,7.926783e-04,7.733806e-04,2.615260e-05,7.741750e-03,6.753387e-02,1.158802e-01
10000,7.000000,22.568000,7.926652e-04,7.741656e-04,1.817482e-05,7.546044e-03,6.759754e-02,1.158062e-01
10000,7.000000,22.687000,7.926520e-04,7.749507e-04,1.038393e-05,7.350347e-03,6.766121e-02,1.157321e-01
10000,7.000000,22.806000,7.926389e-04,7.757358e-04,4.057665e-06,7.154661e-03,6.772487e-02,1.156581e-01
10000,7.000000,22.925000,7.926258e-04,7.765209e-04,7.499315e-06,6.958987e-03,6.778854e-02,1.155841e-01
10000,7.000000,23.044000,7.926126e-04,7.773059e-04,1.507154e-05,6.763325e-03,6.785221e-02,1.155100e-01
10000,7.000000,23.163000,7.925995e-04,7.780910e-04,2.300434e-05,6.567678e-03,6.791588e-02,1.154360e-01
10000,7.000000,23.282000,7.925864e-04,7.788761e-04,3.102232e-05,6.372045e-03,6.797955e-02,1.153620e-01
10000,7.000000,23.401000,7.925732e-04,7.796612e-04,3.907308e-05,6.176428e-03,6.804322e-02,1.152880e-01
10000,7.000000,23.520000,7.925601e-04,7.804463e-04,4.713982e-05,5.980830e-03,6.810688e-02,1.152140e-01
10000,7.000000,23.639000,7.925470e-04,7.812313e-04,5.521555e-05,5.785252e-03,6.817055e-02,1.151399e-01
10000,7.000000,23.758000,7.925338e-04,7.820164e-04,6.329682e-05,5.589696e-03,6.823422e-02,1.150659e-01
10000,7.000000,23.877000,7.925207e-04,7.828015e-04,7.138175e-05,5.394164e-03,6.829789e-02,1.149919e-01
10000,7.000000,23.996000,7.925075e-04,7.835866e-04,7.946923e-05,5.198659e-03,6.836156e-02,1.149179e-01
10000,7.000000,24.115000,7.924944e-04,7.843717e-04,8.755855e-05,5.003185e-03,6.842523e-02,1.148439e-01
10000,7.000000,24.234000,7.924723e-04,7.851459e-04,8.620544e-05,4.839808e-03,6.844891e-02,1.147739e-01
10000,7.000000,24.353000,7.924309e-04,7.858966e-04,6.455973e-05,4.745371e-03,6.838663e-02,1.147123e-01
10000,7.000000,24.472000,7.923895e-04,7.866473e-04,4.294340e-05,4.650936e-03,6.832436e-02,1.146507e-01
10000,7.000000,24.591000,7.923481e-04,7.873980e-04,2.144551e-05,4.556503e-03,6.826208e-02,1.145892e-01
10000,7.000000,24.710000,7.923067e-04,7.881487e-04,3.909102e-06,4.462071e-03,6.819980e-02,1.145276e-01
10000,7.000000,24.829000,7.922898e-04,7.886645e-04,6.727983e-06,4.322047e-03,6.819886e-02,1.143979e-01
10000,7.000000,24.948000,7.922997e-04,7.889230e-04,7.920399e-06,4.132153e-03,6.826505e-02,1.141937e-01
10000,7.000000,25.067000,7.923096e-04,7.891816e-04,2.048796e-05,3.942293e-03,6.833124e-02,1.139895e-01
10000,7.000000,25.186000,7.923195e-04,7.894401e-04,3.341163e-05,3.752472e-03,6.839743e-02,1.137853e-01
10000,7.000000,25.305000,7.923295e-04,7.896987e-04,4.639477e-05,3.562696e-03,6.846362e-02,1.135812e-01
10000,7.000000,25.424000,7.923394e-04,7.899573e-04,5.939840e-05,3.372973e-03,6.852981e-02,1.133770e-01
10000,7.000000,25.543000,7.923493e-04,7.902159e-04,7.241147e-05,3.183313e-03,6.859600e-02,1.131728e-01
10000,7.000000,25.662000,7.923592e-04,7.904744e-04,8.542967e-05,2.993727e-03,6.866219e-02,1.129687e-01
10000,7.000000,25.781000,7.923691e-04,7.907330e-04,9.845097e-05,2.804231e-03,6.872839e-02,1.127645e-01
10000,7.000000,25.900000,7.923790e-04,7.909916e-04,1.114743e-04,2.614843e-03,6.879458e-02,1.125604e-01
10000,7.000000,26.019000,7.923394e-04,7.914908e-04,1.034768e-04,2.608559e-03,6.883088e-02,1.123803e-01
10000,7.000000,26.138000,7.922935e-04,7.920200e-04,9.285221e-05,2.625151e-03,6.886345e-02,1.122033e-01
10000,7.000000,26.257000,7.922477e-04,7.925492e-04,8.222758e-05,2.641746e-03,6.889602e-02,1.120263e-01
10000,7.000000,26.376000,7.922018e-04,7.930785e-04,7.160295e-05,2.658342e-03,6.892859e-02,1.118493e-01
10000,7.000000,26.495000,7.921559e-04,7.936077e-04,6.097832e-05,2.674941e-03,6.896116e-02,1.116723e-01
10000,7.000000,26.614000,7.921101e-04,7.941370e-04,5.035368e-05,2.691542e-03,6.899373e-02,1.114953e-01
10000,7.000000,26.733000,7.920642e-04,7.946662e-04,3.972905e-05,2.708145e-03,6.902630e-02,1.113183e-01
10000,7.000000,26.852000,7.920183e-04,7.951954e-04,2.910442e-05,2.724749e-03,6.905887e-02,1.111413e-01
10000,7.000000,26.971000,7.919725e-04,7.957247e-04,1.847979e-05,2.741356e-03,6.909144e-02,1.109643e-01
10000,7.000000,27.090000,7.919266e-04,7.962539e-04,7.855162e-06,2.757965e-03,6.912401e-02,1.107873e-01
10000,7.000000,27.209000,7.918808e-04,7.967831e-04,2.769493e-06,2.774575e-03,6.915658e-02,1.106104e-01
10000,7.000000,27.328000,7.918349e-04,7.973124e-04,1.339411e-05,2.791187e-03,6.918915e-02,1.104334e-01
10000,7.000000,27.447000,7.917890e-04,7.978416e-04,2.401874e-05,2.807801e-03,6.922172e-02,1.102564e-01
10000,7.000000,27.566000,7.917824e-04,7.980222e-04,2.490969e-05,2.748328e-03,6.926197e-02,1.098780e-01
10000,7.000000,27.685000,7.917941e-04,7.980404e-04,2.126954e-05,2.653473e-03,6.930580e-02,1.094058e-01
10000,7.000000,27.804000,7.918058e-04,7.980586e-04,1.762976e-05,2.558672e-03,6.934962e-02,1.089336e-01
10000,7.000000,27.923000,7.918175e-04,7.980768e-04,1.399064e-05,2.463931e-03,6.939345e-02,1.084614e-01
10000,7.000000,28.042000,7.918292e-04,7.980951e-04,1.035289e-05,2.369258e-03,6.943728e-02,1.079892e-01
10000,7.000000,28.161000,7.918409e-04,7.981133e-04,6.718714e-06,2.274659e-03,6.948110e-02,1.075171e-01
10000,7.000000,28.280000,7.918526e-04,7.981315e-04,3.100733e-06,2.180146e-03,6.952493e-02,1.070449e-01
10000,7.000000,28.399000,7.918643e-04,7.981498e-04,7.762419e-07,2.085729e-03,6.956876e-02,1.065727e-01
10000,7.000000,28.518000,7.918760e-04,7.981680e-04,4.255014e-06,1.991424e-03,6.961258e-02,1.061006e-01
10000,7.000000,28.637000,7.918877e-04,7.981863e-04,7.881771e-06,1.897245e-03,6.965641e-02,1.056284e-01
10000,7.000000,28.756000,7.918994e-04,7.982045e-04,1.151755e-05,1.803213e-03,6.970024e-02,1.051562e-01
10000,7.000000,28.875000,7.919111e-04,7.982228e-04,1.515587e-05,1.709352e-03,6.974406e-02,1.046841e-01
10000,7.000000,28.994000,7.919228e-04,7.982410e-04,1.879525e-05,1.615693e-03,6.978789e-02,1.042120e-01
10000,7.000000,29.113000,7.919345e-04,7.982593e-04,2.243517e-05,1.522271e-03,6.983172e-02,1.037398e-01
10000,7.000000,29.232000,7.919462e-04,7.982775e-04,2.607541e-05,1.429135e-03,6.987554e-02,1.032677e-01
10000,7.000000,29.351000,7.919579e-04,7.982958e-04,2.971585e-05,1.336343e-03,6.991937e-02,1.027956e-01
10000,7.000000,29.470000,7.919696e-04,7.983140e-04,3.335642e-05,1.243972e-03,6.996320e-02,1.023234e-01
10000,7.000000,29.589000,7.919813e-04,7.983323e-04,3.699709e-05,1.152125e-03,7.000702e-02,1.018513e-01
10000,7.000000,29.708000,7.919930e-04,7.983506e-04,4.063783e-05,1.060936e-03,7.005085e-02,1.013792e-01
10000,7.000000,29.827000,7.920047e-04,7.983688e-04,4.427862e-05,9.705916e-04,7.009468e-02,1.009071e-01
10000,7.000000,29.946000,7.920164e-04,7.983871e-04,4.791945e-05,8.813514e-04,7.013850e-02,1.004350e-01
10000,7.000000,30.065000,7.920551e-04,7.982586e-04,4.856005e-05,7.400638e-04,7.018340e-02,1.000031e-01
10000,7.000000,30.184000,7.921299e-04,7.979332e-04,4.517701e-05,5.377315e-04,7.022973e-02,9.962495e-02
10000,7.000000,30.303000,7.922048e-04,7.976079e-04,4.179413e-05,3.691695e-04,7.027606e-02,9.924684e-02
10000,7.000000,30.422000,7.922715e-04,7.969104e-04,4.106040e-05,3.093397e-04,7.032504e-02,9.854324e-02
10000,7.000000,30.541000,7.923352e-04,7.960788e-04,4.128139e-05,2.878827e-04,7.037496e-02,9.772241e-02
10000,7.000000,30.660000,7.923344e-04,7.962117e-04,3.869446e-05,2.882209e-04,7.042090e-02,9.698330e-02
10000,7.000000,30.779000,7.923253e-04,7.964685e-04,3.574752e-05,2.940592e-04,7.046633e-02,9.625470e-02
10000,7.000000,30.898000,7.923162e-04,7.967253e-04,3.280160e-05,3.041284e-04,7.051175e-02,9.552609e-02
10000,7.000000,31.017000,7.923071e-04,7.969821e-04,2.985701e-05,3.180270e-04,7.055718e-02,9.479749e-02
10000,7.000000,31.136000,7.922980e-04,7.972389e-04,2.691418e-05,3.352789e-04,7.060260e-02,9.406889e-02
10000,7.000000,31.255000,7.922889e-04,7.974957e-04,2.397376e-05,3.553963e-04,7.064803e-02,9.334030e-02
10000,7.000000,31.374000,7.922798e-04,7.977525e-04,2.103676e-05,3.779218e-04,7.069345e-02,9.261170e-02
10000,7.000000,31.493000,7.922707e-04,7.980094e-04,1.810485e-05,4.024512e-04,7.073888e-02,9.188311e-02
10000,7.000000,31.612000,7.922616e-04,7.982662e-04,1.518097e-05,4.286407e-04,7.078430e-02,9.115452e-02
10000,7.000000,31.731000,7.922525e-04,7.985230e-04,1.227086e-05,4.562044e-04,7.082973e-02,9.042594e-02
10000,7.000000,31.850000,7.922434e-04,7.987798e-04,9.387355e-06,4.849081e-04,7.087515e-02,8.969736e-02
10000,7.000000,31.969000,7.922343e-04,7.990366e-04,6.565577e-06,5.145610e-04,7.092058e-02,8.896878e-02
10000,7.000000,32.088000,7.922252e-04,7.992934e-04,3.940459e-06,5.450082e-04,7.096600e-02,8.824020e-02
10000,7.000000,32.207000,7.922161e-04,7.995502e-04,2.320276e-06,5.761238e-04,7.101143e-02,8.751163e-02
10000,7.000000,32.326000,7.922070e-04,7.998070e-04,3.560362e-06,6.078052e-04,7.105686e-02,8.678306e-02
10000,7.000000,32.445000,7.921979e-04,8.000639e-04,6.115940e-06,6.399683e-04,7.110228e-02,8.605449e-02
10000,7.000000,32.564000,7.921889e-04,8.003170e-04,8.850659e-06,6.710102e-04,7.114775e-02,8.532408e-02
10000,7.000000,32.683000,7.921935e-04,8.001945e-04,4.732689e-06,5.479638e-04,7.119772e-02,8.440424e-02
10000,7.000000,32.802000,7.921981e-04,8.000719e-04,2.858237e-06,4.338239e-04,7.124768e-02,8.348441e-02
10000,7.000000,32.921000,7.922027e-04,7.999493e-04,5.970567e-06,3.377443e-04,7.129765e-02,8.256457e-02
10000,7.000000,33.040000,7.922073e-04,7.998268e-04,1.023879e-05,2.790494e-04,7.134762e-02,8.164474e-02
10000,7.000000,33.159000,7.922119e-04,7.997042e-04,1.468758e-05,2.821262e-04,7.139758e-02,8.072491e-02
10000,7.000000,33.278000,7.922165e-04,7.995816e-04,1.919177e-05,3.453275e-04,7.144755e-02,7.980508e-02
10000,7.000000,33.397000,7.922211e-04,7.994591e-04,2.371983e-05,4.436623e-04,7.149752e-02,7.888526e-02
10000,7.000000,33.516000,7.922257e-04,7.993365e-04,2.826028e-05,5.588834e-04,7.154748e-02,7.796543e-02
10000,7.000000,33.635000,7.922303e-04,7.992140e-04,3.280797e-05,6.824912e-04,7.159745e-02,7.704561e-02
10000,7.000000,33.754000,7.922349e-04,7.990914e-04,3.736028e-05,8.106585e-04,7.164742e-02,7.612579e-02
10000,7.000000,33.873000,7.922395e-04,7.989689e-04,4.191568e-05,9.415250e-04,7.169738e-02,7.520597e-02
10000,7.000000,33.992000,7.922441e-04,7.988463e-04,4.647327e-05,1.074105e-03,7.174735e-02,7.428615e-02
10000,7.000000,34.111000,7.922487e-04,7.987238e-04,5.103247e-05,1.207833e-03,7.179732e-02,7.336633e-02
10000,7.000000,34.230000,7.922533e-04,7.986012e-04,5.559288e-05,1.342368e-03,7.184728e-02,7.244652e-02
10000,7.000000,34.349000,7.922562e-04,7.985290e-04,2.039173e-06,1.185337e-05,7.187612e-02,7.190238e-02
10000,7.000000,34.468000,7.922564e-04,7.985286e-04,3.736740e-06,1.315347e-05,7.187476e-02,7.189490e-02
10000,7.000000,34.587000,7.922567e-04,7.985282e-04,5.434530e-06,1.445360e-05,7.187341e-02,7.188742e-02
10000,7.000000,34.706000,7.922570e-04,7.985279e-04,7.132384e-06,1.575377e-05,7.187205e-02,7.187995e-02
10000,7.000000,34.825000,7.922573e-04,7.985275e-04,8.830265e-06,1.705396e-05,7.187069e-02,7.187247e-02
10000,7.000000,34.944000,7.922575e-04,7.985271e-04,1.052816e-05,1.835417e-05,7.186934e-02,7.186499e-02
10000,7.000000,35.063000,7.922578e-04,7.985267e-04,1.222606e-05,1.965439e-05,7.186798e-02,7.185752e-02
10000,7.000000,35.182000,7.922581e-04,7.985264e-04,1.392397e-05,2.095462e-05,7.186663e-02,7.185004e-02
10000,7.000000,35.301000,7.922584e-04,7.985260e-04,1.562188e-05,2.225487e-05,7.186527e-02,7.184257e-02
10000,7.000000,35.420000,7.922587e-04,7.985256e-04,1.731980e-05,2.355512e-05,7.186391e-02,7.183509e-02
10000,7.000000,35.539000,7.922589e-04,7.985252e-04,1.901771e-05,2.485538e-05,7.186256e-02,7.182761e-02
10000,7.000000,35.658000,7.922592e-04,7.985249e-04,2.071563e-05,2.615565e-05,7.186120e-02,7.182014e-02
10000,7.000000,35.777000,7.922595e-04,7.985245e-04,2.241355e-05,2.745592e-05,7.185984e-02,7.181266e-02
10000,7.000000,35.896000,7.922589e-04,7.985235e-04,2.386799e-05,2.853176e-05,7.185667e-02,7.180470e-02
10000,7.000000,36.015000,7.922559e-04,7.985205e-04,2.460634e-05,2.894751e-05,7.184816e-02,7.179534e-02
10000,7.000000,36.134000,7.922529e-04,7.985175e-04,2.534469e-05,2.936327e-05,7.183965e-02,7.178598e-02
10000,7.000000,36.253000,7.922499e-04,7.985145e-04,2.608305e-05,2.977903e-05,7.183114e-02,7.177662e-02
10000,7.000000,36.372000,7.922469e-04,7.985115e-04,2.682140e-05,3.019480e-05,7.182263e-02,7.176725e-02
10000,7.000000,36.491000,7.922439e-04,7.985085e-04,2.755976e-05,3.061056e-05,7.181412e-02,7.175789e-02
10000,7.000000,36.610000,7.922408e-04,7.985055e-04,2.829811e-05,3.102634e-05,7.180561e-02,7.174853e-02
10000,7.000000,36.729000,7.922378e-04,7.985025e-04,2.903647e-05,3.144211e-05,7.179710e-02,7.173917e-02
10000,7.000000,36.848000,7.922348e-04,7.984995e-04,2.977483e-05,3.185789e-05,7.178859e-02,7.172980e-02
10000,7.000000,36.967000,7.922318e-04,7.984966e-04,3.051319e-05,3.227367e-05,7.178008e-02,7.172044e-02
10000,7.000000,37.086000,7.922288e-04,7.984936e-04,3.125155e-05,3.268945e-05,7.177157e-02,7.171108e-02
10000,7.000000,37.205000,7.922238e-04,7.984883e-04,3.038341e-05,3.109970e-05,7.176368e-02,7.170227e-02
10000,7.000000,37.324000,7.922149e-04,7.984784e-04,2.629437e-05,2.553434e-05,7.175770e-02,7.169528e-02
10000,7.000000,37.443000,7.922102e-04,7.984738e-04,2.544046e-05,2.430069e-05,7.175473e-02,7.169173e-02
10000,7.000000,37.562000,7.922055e-04,7.984691e-04,2.458662e-05,2.306705e-05,7.175176e-02,7.168818e-02
10000,7.000000,37.681000,7.922008e-04,7.984645e-04,2.373284e-05,2.183342e-05,7.174879e-02,7.168463e-02
10000,7.000000,37.800000,7.921961e-04,7.984599e-04,2.287914e-05,2.059979e-05,7.174581e-02,7.168108e-02
10000,7.000000,37.919000,7.921915e-04,7.984553e-04,2.202552e-05,1.936616e-05,7.174284e-02,7.167752e-02
10000,7.000000,38.038000,7.921868e-04,7.984507e-04,2.117200e-05,1.813254e-05,7.173987e-02,7.167397e-02
10000,7.000000,38.157000,7.921821e-04,7.984460e-04,2.031858e-05,1.689892e-05,7.173690e-02,7.167042e-02
10000,7.000000,38.276000,7.921774e-04,7.984414e-04,1.946528e-05,1.566532e-05,7.173392e-02,7.166687e-02
10000,7.000000,38.395000,7.921728e-04,7.984368e-04,1.861211e-05,1.443172e-05,7.173095e-02,7.166332e-02
10000,7.000000,38.514000,7.921681e-04,7.984322e-04,1.775911e-05,1.319814e-05,7.172798e-02,7.165976e-02
10000,7.000000,38.633000,7.921634e-04,7.984276e-04,1.690628e-05,1.196458e-05,7.172501e-02,7.165621e-02
10000,7.000000,38.752000,7.921659e-04,7.984316e-04,1.570525e-05,8.805267e-06,7.173217e-02,7.166332e-02
10000,7.000000,38.871000,7.921716e-04,7.984396e-04,1.434849e-05,4.758968e-06,7.174401e-02,7.167534e-02
10000,7.000000,38.990000,7.921773e-04,7.984475e-04,1.299886e-05,7.127228e-07,7.175584e-02,7.168735e-02
10000,7.000000,39.109000,7.921769e-04,7.984483e-04,1.332092e-05,1.040277e-06,7.176224e-02,7.169656e-02
10000,7.000000,39.228000,7.921738e-04,7.984460e-04,1.434752e-05,3.213455e-06,7.176634e-02,7.170458e-02
10000,7.000000,39.347000,7.921708e-04,7.984438e-04,1.537570e-05,5.386642e-06,7.177045e-02,7.171261e-02
10000,7.000000,39.466000,7.921677e-04,7.984415e-04,1.640515e-05,7.559829e-06,7.177456e-02,7.172063e-02
10000,7.000000,39.585000,7.921647e-04,7.984392e-04,1.743566e-05,9.733018e-06,7.177866e-02,7.172865e-02
10000,7.000000,39.704000,7.921616e-04,7.984370e-04,1.846705e-05,1.190621e-05,7.178277e-02,7.173667e-02
10000,7.000000,39.823000,7.921586e-04,7.984347e-04,1.949917e-05,1.407939e-05,7.178687e-02,7.174470e-02
10000,7.000000,39.942000,7.921555e-04,7.984324e-04,2.053191e-05,1.625258e-05,7.179098e-02,7.175272e-02
10000,7.000000,40.061000,7.921525e-04,7.984302e-04,2.156520e-05,1.842577e-05,7.179508e-02,7.176074e-02
10000,7.000000,40.180000,7.921494e-04,7.984279e-04,2.259895e-05,2.059896e-05,7.179919e-02,7.176876e-02
10000,7.000000,40.299000,7.921463e-04,7.984256e-04,2.363309e-05,2.277215e-05,7.180329e-02,7.177679e-02
10000,7.000000,40.418000,7.921433e-04,7.984234e-04,2.466759e-05,2.494534e-05,7.180740e-02,7.178481e-02
10000,7.000000,40.537000,7.921402e-04,7.984211e-04,2.570240e-05,2.711853e-05,7.181150e-02,7.179283e-02
10000,7.000000,40.656000,7.921372e-04,7.984189e-04,2.673748e-05,2.929171e-05,7.181561e-02,7.180085e-02
10000,7.000000,40.775000,7.921341e-04,7.984166e-04,2.777281e-05,3.146490e-05,7.181971e-02,7.180888e-02
10000,7.000000,40.894000,7.921311e-04,7.984143e-04,2.880835e-05,3.363809e-05,7.182382e-02,7.181690e-02
10000,7.000000,41.013000,7.921280e-04,7.984121e-04,2.984408e-05,3.581128e-05,7.182792e-02,7.182492e-02
10000,7.000000,41.132000,7.921250e-04,7.984098e-04,3.087999e-05,3.798447e-05,7.183203e-02,7.183294e-02
