case_id,mode,gap_mm,freq_hz,target_bn_t,y_mm,bx_abs_t,by_abs_t
C0098,LT2_OFF,2.000000,10000,0.200000,28.484000,1.653910e-02,4.907559e-04
C0098,LT2_OFF,2.000000,10000,0.200000,28.626000,1.695424e-02,5.462734e-04
C0098,LT2_OFF,2.000000,10000,0.200000,28.768000,1.736320e-02,5.986477e-04
C0098,LT2_OFF,2.000000,10000,0.200000,28.910000,1.779170e-02,6.563448e-04
C0098,LT2_OFF,2.000000,10000,0.200000,29.052000,1.823526e-02,7.181422e-04
C0098,LT2_OFF,2.000000,10000,0.200000,29.194000,1.868105e-02,7.876426e-04
C0098,LT2_OFF,2.000000,10000,0.200000,29.336000,1.913177e-02,8.742994e-04
C0098,LT2_OFF,2.000000,10000,0.200000,29.478000,1.958250e-02,9.609563e-04
C0098,LT2_OFF,2.000000,10000,0.200000,29.620000,2.003323e-02,1.047613e-03
C0098,LT2_OFF,2.000000,10000,0.200000,29.762000,2.048395e-02,1.134270e-03
C0098,LT2_OFF,2.000000,10000,0.200000,29.904000,2.103256e-02,1.976419e-01
C0098,LT2_OFF,2.000000,10000,0.200000,30.046000,2.160565e-02,1.976794e-01
C0098,LT2_OFF,2.000000,10000,0.200000,30.188000,2.217874e-02,1.977170e-01
C0098,LT2_OFF,2.000000,10000,0.200000,30.330000,2.275184e-02,1.977546e-01
C0098,LT2_OFF,2.000000,10000,0.200000,30.472000,2.340389e-02,1.979032e-01
C0098,LT2_OFF,2.000000,10000,0.200000,30.614000,2.424938e-02,1.983240e-01
C0098,LT2_OFF,2.000000,10000,0.200000,30.756000,2.509487e-02,1.987448e-01
C0098,LT2_OFF,2.000000,10000,0.200000,30.898000,2.594036e-02,1.991656e-01
C0098,LT2_OFF,2.000000,10000,0.200000,31.040000,2.678585e-02,1.995863e-01
C0098,LT2_OFF,2.000000,10000,0.200000,31.182000,2.763133e-02,2.000071e-01
C0098,LT2_OFF,2.000000,10000,0.200000,31.324000,2.847682e-02,2.004279e-01
C0098,LT2_OFF,2.000000,10000,0.200000,31.466000,2.932231e-02,2.008487e-01
C0098,LT2_OFF,2.000000,10000,0.200000,31.608000,3.016780e-02,2.012695e-01
C0098,LT2_OFF,2.000000,10000,0.200000,31.750000,3.115496e-02,2.018707e-01
C0098,LT2_OFF,2.000000,10000,0.200000,31.892000,3.252540e-02,2.029602e-01
C0098,LT2_OFF,2.000000,10000,0.200000,32.034000,3.389583e-02,2.040497e-01
C0098,LT2_OFF,2.000000,10000,0.200000,32.176000,3.526626e-02,2.051392e-01
C0098,LT2_OFF,2.000000,10000,0.200000,32.318000,3.663669e-02,2.062287e-01
C0098,LT2_OFF,2.000000,10000,0.200000,32.460000,3.881264e-02,2.080265e-01
C0098,LT2_OFF,2.000000,10000,0.200000,32.602000,4.124312e-02,2.100482e-01
C0098,LT2_OFF,2.000000,10000,0.200000,32.744000,4.367360e-02,2.120700e-01
C0098,LT2_OFF,2.000000,10000,0.200000,32.886000,4.610408e-02,2.140917e-01
C0098,LT2_OFF,2.000000,10000,0.200000,33.028000,4.893764e-02,5.847792e-03
C0098,LT2_OFF,2.000000,10000,0.200000,33.170000,5.298117e-02,7.158249e-03
C0098,LT2_OFF,2.000000,10000,0.200000,33.312000,5.702470e-02,8.468705e-03
C0098,LT2_OFF,2.000000,10000,0.200000,33.454000,6.321160e-02,1.021816e-02
C0098,LT2_OFF,2.000000,10000,0.200000,33.596000,6.940949e-02,1.196988e-02
C0098,LT2_OFF,2.000000,10000,0.200000,33.738000,8.096262e-02,1.312836e-02
C0098,LT2_OFF,2.000000,10000,0.200000,33.880000,9.439833e-02,1.407829e-02
C0098,LT2_OFF,2.000000,10000,0.200000,34.022000,1.161802e-01,1.677695e-02
C0098,LT2_OFF,2.000000,10000,0.200000,34.164000,1.639752e-01,3.007059e-02
C0098,LT2_OFF,2.000000,10000,0.200000,34.306000,2.633793e-01,1.872094e-01
C0098,LT2_OFF,2.000000,10000,0.200000,34.448000,6.880709e-02,1.703389e-01
C0098,LT2_OFF,2.000000,10000,0.200000,34.590000,4.727960e-02,1.489811e-01
C0098,LT2_OFF,2.000000,10000,0.200000,34.732000,3.564441e-02,1.407994e-01
C0098,LT2_OFF,2.000000,10000,0.200000,34.874000,2.510901e-02,1.343183e-01
C0098,LT2_OFF,2.000000,10000,0.200000,35.016000,1.604764e-02,1.301165e-01
C0098,LT2_OFF,2.000000,10000,0.200000,35.158000,8.353949e-03,1.280603e-01
C0098,LT2_OFF,2.000000,10000,0.200000,35.300000,1.209041e-03,1.268650e-01
C0098,LT2_OFF,2.000000,10000,0.200000,35.442000,7.166944e-03,1.276831e-01
C0098,LT2_OFF,2.000000,10000,0.200000,35.584000,1.529926e-02,1.291919e-01
C0098,LT2_OFF,2.000000,10000,0.200000,35.726000,2.282429e-02,1.324221e-01
C0098,LT2_OFF,2.000000,10000,0.200000,35.868000,3.301119e-02,1.380016e-01
C0098,LT2_OFF,2.000000,10000,0.200000,36.010000,4.755292e-02,1.479670e-01
C0098,LT2_OFF,2.000000,10000,0.200000,36.152000,6.988557e-02,1.693737e-01
C0098,LT2_OFF,2.000000,10000,0.200000,36.294000,2.750744e-01,1.900674e-01
C0098,LT2_OFF,2.000000,10000,0.200000,36.436000,1.659754e-01,3.216054e-01
C0098,LT2_OFF,2.000000,10000,0.200000,36.578000,1.177084e-01,2.815515e-01
C0098,LT2_OFF,2.000000,10000,0.200000,36.720000,9.529444e-02,2.618394e-01
C0098,LT2_OFF,2.000000,10000,0.200000,36.862000,8.093476e-02,2.491163e-01
C0098,LT2_OFF,2.000000,10000,0.200000,37.004000,6.896982e-02,2.380247e-01
C0098,LT2_OFF,2.000000,10000,0.200000,37.146000,6.222710e-02,2.304907e-01
C0098,LT2_OFF,2.000000,10000,0.200000,37.288000,5.572935e-02,2.232796e-01
C0098,LT2_OFF,2.000000,10000,0.200000,37.430000,5.181706e-02,2.194768e-01
C0098,LT2_OFF,2.000000,10000,0.200000,37.572000,4.790477e-02,2.156740e-01
C0098,LT2_OFF,2.000000,10000,0.200000,37.714000,4.533922e-02,2.133638e-01
C0098,LT2_OFF,2.000000,10000,0.200000,37.856000,4.299528e-02,2.112992e-01
C0098,LT2_OFF,2.000000,10000,0.200000,37.998000,4.065134e-02,2.092346e-01
C0098,LT2_OFF,2.000000,10000,0.200000,38.140000,3.830741e-02,2.071700e-01
C0098,LT2_OFF,2.000000,10000,0.200000,38.282000,3.637500e-02,2.054909e-01
C0098,LT2_OFF,2.000000,10000,0.200000,38.424000,3.505226e-02,2.043830e-01
C0098,LT2_OFF,2.000000,10000,0.200000,38.566000,3.372951e-02,2.032750e-01
C0098,LT2_OFF,2.000000,10000,0.200000,38.708000,3.240677e-02,2.021670e-01
C0098,LT2_OFF,2.000000,10000,0.200000,38.850000,3.108403e-02,2.010591e-01
C0098,LT2_OFF,2.000000,10000,0.200000,38.992000,3.020546e-02,3.042106e-03
C0098,LT2_OFF,2.000000,10000,0.200000,39.134000,2.935161e-02,2.896589e-03
C0098,LT2_OFF,2.000000,10000,0.200000,39.276000,2.849776e-02,2.751072e-03
C0098,LT2_OFF,2.000000,10000,0.200000,39.418000,2.764391e-02,2.605555e-03
C0098,LT2_OFF,2.000000,10000,0.200000,39.560000,2.679006e-02,2.460038e-03
C0098,LT2_OFF,2.000000,10000,0.200000,39.702000,2.593621e-02,2.314521e-03
C0098,LT2_OFF,2.000000,10000,0.200000,39.844000,2.508236e-02,2.169004e-03
C0098,LT2_OFF,2.000000,10000,0.200000,39.986000,2.422851e-02,2.023487e-03
C0098,LT2_OFF,2.000000,10000,0.200000,40.128000,2.338434e-02,1.878028e-03
C0098,LT2_OFF,2.000000,10000,0.200000,40.270000,2.280036e-02,1.734137e-03
C0098,LT2_OFF,2.000000,10000,0.200000,40.412000,2.221638e-02,1.590246e-03
C0098,LT2_OFF,2.000000,10000,0.200000,40.554000,2.163240e-02,1.446355e-03
C0098,LT2_OFF,2.000000,10000,0.200000,40.696000,2.104842e-02,1.302464e-03
C0098,LT2_OFF,2.000000,10000,0.200000,40.838000,2.054011e-02,1.229994e-03
C0098,LT2_OFF,2.000000,10000,0.200000,40.980000,2.008654e-02,1.209203e-03
C0098,LT2_OFF,2.000000,10000,0.200000,41.122000,1.963297e-02,1.188411e-03
C0098,LT2_OFF,2.000000,10000,0.200000,41.264000,1.917941e-02,1.167620e-03
C0098,LT2_OFF,2.000000,10000,0.200000,41.406000,1.873047e-02,1.134040e-03
C0098,LT2_OFF,2.000000,10000,0.200000,41.548000,1.831410e-02,1.010516e-03
C0098,LT2_OFF,2.000000,10000,0.200000,41.690000,1.789773e-02,8.869919e-04
C0098,LT2_OFF,2.000000,10000,0.200000,41.832000,1.748137e-02,7.634679e-04
C0098,LT2_OFF,2.000000,10000,0.200000,41.974000,1.706500e-02,6.399438e-04
C0098,LT2_OFF,2.000000,10000,0.200000,42.116000,1.662939e-02,5.713699e-04
C0098,LT2_OFF,2.000000,10000,0.200000,42.258000,1.618425e-02,5.300102e-04
C0098,LT2_OFF,2.000000,10000,0.200000,42.400000,1.573726e-02,5.068859e-04
C0098,LT2_OFF,2.000000,10000,0.200000,42.542000,1.528793e-02,5.068827e-04
C0098,LT2_OFF,2.000000,10000,0.200000,42.684000,1.483687e-02,4.827504e-04
C0098,LT2_OFF,2.000000,10000,0.200000,42.826000,1.437890e-02,3.742937e-04
C0098,LT2_OFF,2.000000,10000,0.200000,42.968000,1.391585e-02,3.093099e-04
C0098,LT2_OFF,2.000000,10000,0.200000,43.110000,1.347237e-02,2.858803e-04
C0098,LT2_OFF,2.000000,10000,0.200000,43.252000,1.306861e-02,2.539553e-04
C0098,LT2_OFF,2.000000,10000,0.200000,43.394000,1.265823e-02,1.986060e-01
C0098,LT2_OFF,2.000000,10000,0.200000,43.536000,1.221829e-02,1.973753e-04
C0098,LT2_OFF,2.000000,10000,0.200000,43.678000,1.179937e-02,1.985322e-01
C0098,LT2_OFF,2.000000,10000,0.200000,43.820000,1.139574e-02,1.984087e-01
C0098,LT2_OFF,2.000000,10000,0.200000,43.962000,1.098039e-02,1.982466e-01
C0098,LT2_OFF,2.000000,10000,0.200000,44.104000,1.058548e-02,1.981535e-01
C0098,LT2_OFF,2.000000,10000,0.200000,44.246000,1.018833e-02,1.979384e-01
C0098,LT2_OFF,2.000000,10000,0.200000,44.388000,9.872714e-03,1.976446e-01
C0098,LT2_OFF,2.000000,10000,0.200000,44.530000,9.575983e-03,1.975271e-01
C0098,LT2_OFF,2.000000,10000,0.200000,44.672000,9.236391e-03,1.973274e-01
C0098,LT2_OFF,2.000000,10000,0.200000,44.814000,8.888852e-03,1.971113e-01
C0098,LT2_OFF,2.000000,10000,0.200000,44.956000,8.587004e-03,1.968632e-01
C0098,LT2_OFF,2.000000,10000,0.200000,45.098000,8.313383e-03,1.965954e-01
C0098,LT2_OFF,2.000000,10000,0.200000,45.240000,8.066205e-03,1.963287e-01
C0098,LT2_OFF,2.000000,10000,0.200000,45.382000,7.860340e-03,1.960636e-01
C0098,LT2_OFF,2.000000,10000,0.200000,45.524000,7.654474e-03,1.957985e-01
C0098,LT2_OFF,2.000000,10000,0.200000,45.666000,7.448609e-03,1.955334e-01
C0098,LT2_OFF,2.000000,10000,0.200000,45.808000,7.242744e-03,1.952683e-01
C0098,LT2_OFF,2.000000,10000,0.200000,45.950000,7.100815e-03,1.950395e-01
C0098,LT2_OFF,2.000000,10000,0.200000,46.092000,6.963361e-03,1.948132e-01
C0098,LT2_OFF,2.000000,10000,0.200000,46.234000,6.825908e-03,1.945869e-01
C0098,LT2_OFF,2.000000,10000,0.200000,46.376000,6.688455e-03,1.943606e-01
C0098,LT2_OFF,2.000000,10000,0.200000,46.518000,6.573069e-03,4.021971e-04
C0098,LT2_OFF,2.000000,10000,0.200000,46.660000,6.481699e-03,3.601144e-04
C0098,LT2_OFF,2.000000,10000,0.200000,46.802000,6.390328e-03,3.180318e-04
C0098,LT2_OFF,2.000000,10000,0.200000,46.944000,6.298958e-03,2.759493e-04
C0098,LT2_OFF,2.000000,10000,0.200000,47.086000,6.207884e-03,2.343223e-04
C0098,LT2_OFF,2.000000,10000,0.200000,47.228000,6.129312e-03,2.118998e-04
C0098,LT2_OFF,2.000000,10000,0.200000,47.370000,6.050739e-03,1.894773e-04
C0098,LT2_OFF,2.000000,10000,0.200000,47.512000,5.972166e-03,1.670549e-04
C0098,LT2_OFF,2.000000,10000,0.200000,47.654000,5.893594e-03,1.446325e-04
C0098,LT2_OFF,2.000000,10000,0.200000,47.796000,5.822311e-03,1.315989e-04
C0098,LT2_OFF,2.000000,10000,0.200000,47.938000,5.756583e-03,1.257214e-04
C0098,LT2_OFF,2.000000,10000,0.200000,48.080000,5.689752e-03,1.212331e-04
C0098,LT2_OFF,2.000000,10000,0.200000,48.222000,5.620774e-03,1.194461e-04
C0098,LT2_OFF,2.000000,10000,0.200000,48.364000,5.549641e-03,1.177411e-04
C0098,LT2_OFF,2.000000,10000,0.200000,48.506000,5.461384e-03,1.166868e-04
C0098,LT2_OFF,2.000000,10000,0.200000,48.648000,5.373126e-03,1.156325e-04
C0098,LT2_OFF,2.000000,10000,0.200000,48.790000,5.267391e-03,1.096791e-04
C0098,LT2_OFF,2.000000,10000,0.200000,48.932000,5.159361e-03,1.030823e-04
C0098,LT2_OFF,2.000000,10000,0.200000,49.074000,5.045596e-03,1.003657e-04
C0098,LT2_OFF,2.000000,10000,0.200000,49.216000,4.921627e-03,1.897274e-01
C0098,LT2_OFF,2.000000,10000,0.200000,49.358000,4.786918e-03,1.228146e-04
C0098,LT2_OFF,2.000000,10000,0.200000,49.500000,4.644006e-03,1.383880e-04
C0098,LT2_OFF,2.000000,10000,0.200000,49.642000,4.491422e-03,1.383320e-04
C0098,LT2_OFF,2.000000,10000,0.200000,49.784000,4.313930e-03,1.885103e-01
C0098,LT2_OFF,2.000000,10000,0.200000,49.926000,4.098597e-03,1.882258e-01
C0098,LT2_OFF,2.000000,10000,0.200000,50.068000,3.887662e-03,1.877447e-01
C0098,LT2_OFF,2.000000,10000,0.200000,50.210000,3.681119e-03,1.873380e-01
C0098,LT2_OFF,2.000000,10000,0.200000,50.352000,3.447796e-03,1.869393e-01
C0098,LT2_OFF,2.000000,10000,0.200000,50.494000,3.192617e-03,1.865127e-01
C0098,LT2_OFF,2.000000,10000,0.200000,50.636000,2.917665e-03,1.860426e-01
C0098,LT2_OFF,2.000000,10000,0.200000,50.778000,2.645642e-03,1.855280e-01
C0098,LT2_OFF,2.000000,10000,0.200000,50.920000,2.394839e-03,1.849832e-01
C0098,LT2_OFF,2.000000,10000,0.200000,51.062000,2.135204e-03,1.844154e-01
C0098,LT2_OFF,2.000000,10000,0.200000,51.204000,1.839687e-03,1.837719e-01
C0098,LT2_OFF,2.000000,10000,0.200000,51.346000,1.555442e-03,1.830455e-01
C0098,LT2_OFF,2.000000,10000,0.200000,51.488000,1.261930e-03,1.823483e-01
C0098,LT2_OFF,2.000000,10000,0.200000,51.630000,1.007038e-03,1.816508e-01
C0098,LT2_OFF,2.000000,10000,0.200000,51.772000,7.647804e-04,1.809463e-01
C0098,LT2_OFF,2.000000,10000,0.200000,51.914000,5.056491e-04,1.802303e-01
C0098,LT2_OFF,2.000000,10000,0.200000,52.056000,2.429663e-04,1.794771e-01
C0098,LT2_OFF,2.000000,10000,0.200000,52.198000,7.156839e-06,1.786359e-01
C0098,LT2_OFF,2.000000,10000,0.200000,52.340000,2.512507e-04,1.777028e-01
C0098,LT2_OFF,2.000000,10000,0.200000,52.482000,4.873168e-04,1.767509e-01
C0098,LT2_OFF,2.000000,10000,0.200000,52.624000,6.776321e-04,1.756920e-01
C0098,LT2_OFF,2.000000,10000,0.200000,52.766000,8.679474e-04,1.746331e-01
C0098,LT2_OFF,2.000000,10000,0.200000,52.908000,1.001528e-03,1.735715e-01
C0098,LT2_OFF,2.000000,10000,0.200000,53.050000,1.130299e-03,1.725097e-01
C0098,LT2_OFF,2.000000,10000,0.200000,53.192000,1.259070e-03,1.714478e-01
C0098,LT2_OFF,2.000000,10000,0.200000,53.334000,1.387841e-03,1.703860e-01
C0098,LT2_OFF,2.000000,10000,0.200000,53.476000,1.492447e-03,1.692290e-01
C0098,LT2_OFF,2.000000,10000,0.200000,53.618000,1.569379e-03,1.679631e-01
C0098,LT2_OFF,2.000000,10000,0.200000,53.760000,1.646311e-03,1.666971e-01
C0098,LT2_OFF,2.000000,10000,0.200000,53.902000,1.723243e-03,1.654312e-01
C0098,LT2_OFF,2.000000,10000,0.200000,54.044000,1.799740e-03,1.641643e-01
C0098,LT2_OFF,2.000000,10000,0.200000,54.186000,1.835067e-03,1.628121e-01
C0098,LT2_OFF,2.000000,10000,0.200000,54.328000,1.870394e-03,1.614599e-01
C0098,LT2_OFF,2.000000,10000,0.200000,54.470000,1.905722e-03,1.601076e-01
C0098,LT2_OFF,2.000000,10000,0.200000,54.612000,1.941049e-03,1.587554e-01
C0098,LT2_OFF,2.000000,10000,0.200000,54.754000,1.964983e-03,1.574420e-01
C0098,LT2_OFF,2.000000,10000,0.200000,54.896000,1.979773e-03,1.561598e-01
C0098,LT2_OFF,2.000000,10000,0.200000,55.038000,1.994563e-03,1.548775e-01
C0098,LT2_OFF,2.000000,10000,0.200000,55.180000,2.009353e-03,1.535953e-01
C0098,LT2_OFF,2.000000,10000,0.200000,55.322000,2.022594e-03,1.522428e-01
C0098,LT2_OFF,2.000000,10000,0.200000,55.464000,2.021744e-03,1.502512e-01
C0098,LT2_OFF,2.000000,10000,0.200000,55.606000,2.020894e-03,1.482595e-01
C0098,LT2_OFF,2.000000,10000,0.200000,55.748000,2.014669e-03,1.462973e-01
C0098,LT2_OFF,2.000000,10000,0.200000,55.890000,2.007650e-03,1.443396e-01
C0098,LT2_OFF,2.000000,10000,0.200000,56.032000,2.000969e-03,1.046819e-06
C0098,LT2_OFF,2.000000,10000,0.200000,56.174000,1.994476e-03,2.453364e-06
C0098,LT2_OFF,2.000000,10000,0.200000,56.316000,1.991913e-03,6.944343e-06
C0098,LT2_OFF,2.000000,10000,0.200000,56.458000,2.003608e-03,1.694635e-05
C0098,LT2_OFF,2.000000,10000,0.200000,56.600000,2.102509e-03,8.899738e-05
C0099,LT2_OFF,2.000000,10000,0.400000,14.000000,1.754404e-02,2.490197e-01
C0099,LT2_OFF,2.000000,10000,0.400000,14.142000,4.027961e-03,2.690495e-01
C0099,LT2_OFF,2.000000,10000,0.400000,14.284000,4.001164e-03,2.766083e-01
C0099,LT2_OFF,2.000000,10000,0.400000,14.426000,4.003522e-03,2.813957e-01
C0099,LT2_OFF,2.000000,10000,0.400000,14.568000,4.013317e-03,2.853509e-01
C0099,LT2_OFF,2.000000,10000,0.400000,14.710000,4.023577e-03,2.894069e-01
C0099,LT2_OFF,2.000000,10000,0.400000,14.852000,4.034441e-03,2.935941e-01
C0099,LT2_OFF,2.000000,10000,0.400000,14.994000,4.042848e-03,2.977048e-01
C0099,LT2_OFF,2.000000,10000,0.400000,15.136000,4.043699e-03,3.015801e-01
C0099,LT2_OFF,2.000000,10000,0.400000,15.278000,4.043326e-03,3.054036e-01
C0099,LT2_OFF,2.000000,10000,0.400000,15.420000,4.022486e-03,3.083613e-01
C0099,LT2_OFF,2.000000,10000,0.400000,15.562000,4.001646e-03,3.113189e-01
C0099,LT2_OFF,2.000000,10000,0.400000,15.704000,3.980806e-03,3.142766e-01
C0099,LT2_OFF,2.000000,10000,0.400000,15.846000,3.959966e-03,3.172343e-01
C0099,LT2_OFF,2.000000,10000,0.400000,15.988000,3.904837e-03,3.198712e-01
C0099,LT2_OFF,2.000000,10000,0.400000,16.130000,3.833459e-03,3.223562e-01
C0099,LT2_OFF,2.000000,10000,0.400000,16.272000,3.762082e-03,3.248412e-01
C0099,LT2_OFF,2.000000,10000,0.400000,16.414000,3.690704e-03,3.273261e-01
C0099,LT2_OFF,2.000000,10000,0.400000,16.556000,3.595739e-03,2.611961e-04
C0099,LT2_OFF,2.000000,10000,0.400000,16.698000,3.445877e-03,2.803255e-04
C0099,LT2_OFF,2.000000,10000,0.400000,16.840000,3.296014e-03,2.994550e-04
C0099,LT2_OFF,2.000000,10000,0.400000,16.982000,3.146152e-03,3.185845e-04
C0099,LT2_OFF,2.000000,10000,0.400000,17.124000,2.996290e-03,3.377140e-04
C0099,LT2_OFF,2.000000,10000,0.400000,17.266000,2.786183e-03,3.479777e-04
C0099,LT2_OFF,2.000000,10000,0.400000,17.408000,2.571021e-03,3.574976e-04
C0099,LT2_OFF,2.000000,10000,0.400000,17.550000,2.297542e-03,3.643042e-04
C0099,LT2_OFF,2.000000,10000,0.400000,17.692000,2.002886e-03,3.701257e-04
C0099,LT2_OFF,2.000000,10000,0.400000,17.834000,1.662350e-03,3.655830e-04
C0099,LT2_OFF,2.000000,10000,0.400000,17.976000,1.283453e-03,3.523749e-04
C0099,LT2_OFF,2.000000,10000,0.400000,18.118000,8.966400e-04,3.514877e-04
C0099,LT2_OFF,2.000000,10000,0.400000,18.260000,4.903937e-04,3.746234e-04
C0099,LT2_OFF,2.000000,10000,0.400000,18.402000,6.132614e-05,3.949433e-04
C0099,LT2_OFF,2.000000,10000,0.400000,18.544000,4.112483e-04,3.748127e-04
C0099,LT2_OFF,2.000000,10000,0.400000,18.686000,9.010681e-04,3.250563e-04
C0099,LT2_OFF,2.000000,10000,0.400000,18.828000,1.414475e-03,2.918768e-04
C0099,LT2_OFF,2.000000,10000,0.400000,18.970000,1.958743e-03,2.840492e-04
C0099,LT2_OFF,2.000000,10000,0.400000,19.112000,2.527674e-03,3.649807e-01
C0099,LT2_OFF,2.000000,10000,0.400000,19.254000,3.118450e-03,3.663758e-01
C0099,LT2_OFF,2.000000,10000,0.400000,19.396000,3.679049e-03,3.676460e-01
C0099,LT2_OFF,2.000000,10000,0.400000,19.538000,4.231551e-03,3.688351e-01
C0099,LT2_OFF,2.000000,10000,0.400000,19.680000,4.799804e-03,3.135814e-04
C0099,LT2_OFF,2.000000,10000,0.400000,19.822000,5.365991e-03,3.015940e-04
C0099,LT2_OFF,2.000000,10000,0.400000,19.964000,5.933060e-03,3.076408e-04
C0099,LT2_OFF,2.000000,10000,0.400000,20.106000,6.395240e-03,3.533996e-04
C0099,LT2_OFF,2.000000,10000,0.400000,20.248000,6.828482e-03,4.212046e-04
C0099,LT2_OFF,2.000000,10000,0.400000,20.390000,7.334784e-03,4.476259e-04
C0099,LT2_OFF,2.000000,10000,0.400000,20.532000,7.841087e-03,4.740473e-04
C0099,LT2_OFF,2.000000,10000,0.400000,20.674000,8.245528e-03,5.218061e-04
C0099,LT2_OFF,2.000000,10000,0.400000,20.816000,8.631120e-03,5.735131e-04
C0099,LT2_OFF,2.000000,10000,0.400000,20.958000,8.938178e-03,6.037468e-04
C0099,LT2_OFF,2.000000,10000,0.400000,21.100000,9.203847e-03,6.226637e-04
C0099,LT2_OFF,2.000000,10000,0.400000,21.242000,9.469516e-03,6.415807e-04
C0099,LT2_OFF,2.000000,10000,0.400000,21.384000,9.735185e-03,6.604976e-04
C0099,LT2_OFF,2.000000,10000,0.400000,21.526000,9.985477e-03,6.584317e-04
C0099,LT2_OFF,2.000000,10000,0.400000,21.668000,1.019562e-02,6.015775e-04
C0099,LT2_OFF,2.000000,10000,0.400000,21.810000,1.040576e-02,5.447233e-04
C0099,LT2_OFF,2.000000,10000,0.400000,21.952000,1.061590e-02,4.878691e-04
C0099,LT2_OFF,2.000000,10000,0.400000,22.094000,1.082603e-02,4.310150e-04
C0099,LT2_OFF,2.000000,10000,0.400000,22.236000,1.100303e-02,3.880959e-04
C0099,LT2_OFF,2.000000,10000,0.400000,22.378000,1.117630e-02,3.467430e-04
C0099,LT2_OFF,2.000000,10000,0.400000,22.520000,1.134956e-02,3.053902e-04
C0099,LT2_OFF,2.000000,10000,0.400000,22.662000,1.152283e-02,2.640374e-04
C0099,LT2_OFF,2.000000,10000,0.400000,22.804000,1.167435e-02,3.842507e-01
C0099,LT2_OFF,2.000000,10000,0.400000,22.946000,1.180586e-02,3.847134e-01
C0099,LT2_OFF,2.000000,10000,0.400000,23.088000,1.193583e-02,3.851959e-01
C0099,LT2_OFF,2.000000,10000,0.400000,23.230000,1.206270e-02,3.857185e-01
C0099,LT2_OFF,2.000000,10000,0.400000,23.372000,1.219351e-02,3.862430e-01
C0099,LT2_OFF,2.000000,10000,0.400000,23.514000,1.234801e-02,3.867787e-01
C0099,LT2_OFF,2.000000,10000,0.400000,23.656000,1.250251e-02,3.873144e-01
C0099,LT2_OFF,2.000000,10000,0.400000,23.798000,1.268083e-02,3.877774e-01
C0099,LT2_OFF,2.000000,10000,0.400000,23.940000,1.286939e-02,3.882582e-01
C0099,LT2_OFF,2.000000,10000,0.400000,24.082000,1.307711e-02,3.886755e-01
C0099,LT2_OFF,2.000000,10000,0.400000,24.224000,1.328799e-02,1.175538e-04
C0099,LT2_OFF,2.000000,10000,0.400000,24.366000,1.352586e-02,1.789891e-04
C0099,LT2_OFF,2.000000,10000,0.400000,24.508000,1.381573e-02,2.407792e-04
C0099,LT2_OFF,2.000000,10000,0.400000,24.650000,1.410560e-02,3.025698e-04
C0099,LT2_OFF,2.000000,10000,0.400000,24.792000,1.446688e-02,3.431681e-04
C0099,LT2_OFF,2.000000,10000,0.400000,24.934000,1.483792e-02,3.808717e-04
C0099,LT2_OFF,2.000000,10000,0.400000,25.076000,1.524924e-02,3.916960e-01
C0099,LT2_OFF,2.000000,10000,0.400000,25.218000,1.568475e-02,3.922054e-01
C0099,LT2_OFF,2.000000,10000,0.400000,25.360000,1.615805e-02,3.927137e-01
C0099,LT2_OFF,2.000000,10000,0.400000,25.502000,1.669571e-02,3.932202e-01
C0099,LT2_OFF,2.000000,10000,0.400000,25.644000,1.723895e-02,3.937216e-01
C0099,LT2_OFF,2.000000,10000,0.400000,25.786000,1.782506e-02,3.941841e-01
C0099,LT2_OFF,2.000000,10000,0.400000,25.928000,1.841951e-02,3.945558e-01
C0099,LT2_OFF,2.000000,10000,0.400000,26.070000,1.907895e-02,3.948776e-01
C0099,LT2_OFF,2.000000,10000,0.400000,26.212000,1.977001e-02,5.000490e-04
C0099,LT2_OFF,2.000000,10000,0.400000,26.354000,2.049603e-02,3.954681e-01
C0099,LT2_OFF,2.000000,10000,0.400000,26.496000,2.127280e-02,3.957300e-01
C0099,LT2_OFF,2.000000,10000,0.400000,26.638000,2.204359e-02,4.390724e-04
C0099,LT2_OFF,2.000000,10000,0.400000,26.780000,2.275278e-02,4.624314e-04
C0099,LT2_OFF,2.000000,10000,0.400000,26.922000,2.353538e-02,3.964053e-01
C0099,LT2_OFF,2.000000,10000,0.400000,27.064000,2.446446e-02,3.966177e-01
C0099,LT2_OFF,2.000000,10000,0.400000,27.206000,2.527246e-02,3.968149e-01
C0099,LT2_OFF,2.000000,10000,0.400000,27.348000,2.615980e-02,3.968029e-01
C0099,LT2_OFF,2.000000,10000,0.400000,27.490000,2.705868e-02,3.967421e-01
C0099,LT2_OFF,2.000000,10000,0.400000,27.632000,2.794582e-02,3.966867e-01
C0099,LT2_OFF,2.000000,10000,0.400000,27.774000,2.880774e-02,5.686317e-04
C0099,LT2_OFF,2.000000,10000,0.400000,27.916000,2.962375e-02,3.966044e-01
C0099,LT2_OFF,2.000000,10000,0.400000,28.058000,3.041413e-02,6.396086e-04
C0099,LT2_OFF,2.000000,10000,0.400000,28.200000,3.130494e-02,7.022230e-04
C0099,LT2_OFF,2.000000,10000,0.400000,28.342000,3.219157e-02,8.418673e-04
C0099,LT2_OFF,2.000000,10000,0.400000,28.484000,3.307820e-02,9.815118e-04
C0099,LT2_OFF,2.000000,10000,0.400000,28.626000,3.390849e-02,1.092547e-03
