case_id,mode,gap_mm,freq_hz,target_bn_t,d_lam_mm,x_mm,y_mm,bx_abs_t,by_abs_t
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,7.5000,29.5000,2.515063e-03,9.180366e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,7.5000,30.5000,5.610278e-03,8.958183e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,7.5000,31.5000,9.779724e-03,8.646318e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,7.5000,32.5000,1.723647e-02,8.317560e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,7.5000,33.5000,1.572498e-02,7.961806e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,14.5000,3.780329e-01,9.569688e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,15.5000,3.190985e-01,9.981388e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,16.5000,2.662968e-01,1.024449e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,17.5000,2.036747e-01,1.038097e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,18.5000,1.616532e-01,1.045275e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,19.5000,1.214327e-01,1.042735e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,20.5000,9.876350e-02,1.039568e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,21.5000,8.003653e-02,1.032414e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,22.5000,5.811034e-02,1.022074e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,23.5000,3.849480e-02,1.010841e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,24.5000,2.052808e-02,1.001942e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,25.5000,7.234086e-03,9.899733e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,26.5000,1.337912e-04,9.769890e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,27.5000,9.261822e-03,9.626556e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,28.5000,1.660536e-02,9.469927e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,29.5000,2.291592e-02,9.244111e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,30.5000,2.889586e-02,9.020794e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,31.5000,3.950712e-02,8.708308e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,32.5000,5.135376e-02,8.394553e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,8.5000,33.5000,5.709156e-02,7.969454e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,14.5000,4.261649e-01,1.026416e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,15.5000,3.447110e-01,1.065373e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,16.5000,2.789307e-01,1.083857e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,17.5000,2.088478e-01,1.089046e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,18.5000,1.578168e-01,1.087430e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,19.5000,1.148206e-01,1.082741e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,20.5000,8.353561e-02,1.063807e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,21.5000,6.494528e-02,1.049210e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,22.5000,4.334052e-02,1.038604e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,23.5000,2.497339e-02,1.025335e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,24.5000,8.411994e-03,1.014002e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,25.5000,4.394659e-03,1.001353e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,26.5000,1.380945e-02,9.882585e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,27.5000,2.393585e-02,9.736013e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,28.5000,3.800634e-02,9.577994e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,29.5000,4.583634e-02,9.365718e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,30.5000,5.875532e-02,9.105595e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,31.5000,7.274331e-02,8.818651e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,32.5000,8.759234e-02,8.459434e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,9.5000,33.5000,1.032530e-01,8.010045e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,14.5000,4.817363e-01,1.112632e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,15.5000,3.782738e-01,1.154521e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,16.5000,2.773222e-01,1.167363e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,17.5000,2.062012e-01,1.142960e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,18.5000,1.422216e-01,1.136965e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,19.5000,9.967005e-02,1.115469e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,20.5000,6.517325e-02,1.095070e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,21.5000,4.053963e-02,1.077891e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,22.5000,2.706181e-02,1.056754e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,23.5000,1.021473e-02,1.041148e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,24.5000,4.814659e-03,1.026193e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,25.5000,1.621884e-02,1.012628e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,26.5000,2.646724e-02,9.990379e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,27.5000,4.239525e-02,9.818844e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,28.5000,5.675315e-02,9.674410e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,29.5000,7.339181e-02,9.493581e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,30.5000,8.877269e-02,9.210198e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,31.5000,1.041536e-01,8.926815e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,32.5000,1.293861e-01,8.558693e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,10.5000,33.5000,1.561131e-01,8.133853e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,14.5000,5.571163e-01,1.266795e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,15.5000,3.896606e-01,1.290339e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,16.5000,2.572668e-01,1.255604e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,17.5000,1.720390e-01,1.212171e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,18.5000,1.177036e-01,1.177735e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,19.5000,7.344321e-02,1.146635e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,20.5000,4.208655e-02,1.123105e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,21.5000,2.138416e-02,1.096023e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,22.5000,8.708474e-03,1.076663e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,23.5000,4.657840e-03,1.055179e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,24.5000,1.929974e-02,1.038796e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,25.5000,2.974055e-02,1.025218e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,26.5000,4.266004e-02,1.009494e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,27.5000,5.513977e-02,9.953696e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,28.5000,7.004100e-02,9.830069e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,29.5000,9.134711e-02,9.692802e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,30.5000,1.162184e-01,9.508391e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,31.5000,1.395901e-01,9.250044e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,32.5000,1.688321e-01,8.867749e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,11.5000,33.5000,2.203956e-01,8.317396e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,14.5000,6.285473e-01,1.502797e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,15.5000,3.511565e-01,1.470226e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,16.5000,1.885735e-01,1.375786e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,17.5000,1.240437e-01,1.283688e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,18.5000,7.130740e-02,1.224740e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,19.5000,3.915769e-02,1.182356e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,20.5000,1.818136e-02,1.145055e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,21.5000,2.534794e-04,1.110280e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,22.5000,1.433230e-02,1.087828e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,23.5000,2.397496e-02,1.067490e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,24.5000,3.379021e-02,1.051069e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,25.5000,4.442856e-02,1.035660e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,26.5000,5.553907e-02,1.022589e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,27.5000,7.162209e-02,1.009546e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,28.5000,8.542926e-02,9.983300e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,29.5000,1.034692e-01,9.880153e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,30.5000,1.262354e-01,9.809392e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,31.5000,1.596448e-01,9.583150e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,32.5000,2.254238e-01,9.404486e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,12.5000,33.5000,3.011094e-01,8.715377e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,14.5000,4.961971e-01,2.128391e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,15.5000,1.686514e-01,1.662517e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,16.5000,7.008695e-02,1.448191e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,17.5000,3.979174e-02,1.324449e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,18.5000,1.508027e-02,1.253745e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,19.5000,5.372548e-03,1.202819e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,20.5000,1.770841e-02,1.163133e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,21.5000,2.886992e-02,1.125716e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,22.5000,3.551935e-02,1.096512e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,23.5000,4.127935e-02,1.075169e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,24.5000,4.887524e-02,1.058456e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,25.5000,5.669992e-02,1.046139e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,26.5000,6.806620e-02,1.035173e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,27.5000,8.276467e-02,1.025480e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,28.5000,9.715729e-02,1.014520e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,29.5000,1.106594e-01,1.005734e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,30.5000,1.327637e-01,9.997583e-01
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,31.5000,1.641128e-01,1.003823e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,32.5000,2.238008e-01,1.022304e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,13.5000,33.5000,3.784220e-01,1.036184e+00
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,14.5000,2.592726e-02,7.174445e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,15.5000,1.508117e-02,7.731098e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,16.5000,1.181196e-02,8.207549e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,17.5000,1.137769e-02,8.597852e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,18.5000,1.487147e-02,8.922061e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,19.5000,2.062217e-02,9.169157e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,20.5000,2.591744e-02,9.343106e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,21.5000,2.965361e-02,9.470180e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,22.5000,3.271088e-02,9.568028e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,23.5000,3.490346e-02,9.652417e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,24.5000,3.827380e-02,9.725914e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,25.5000,4.521435e-02,9.798095e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,26.5000,5.500212e-02,9.845594e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,27.5000,6.775206e-02,9.861155e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,28.5000,8.245849e-02,9.855458e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,29.5000,9.892264e-02,9.850429e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,30.5000,1.206176e-01,9.858462e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,31.5000,1.539565e-01,9.968273e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,32.5000,2.161501e-01,1.021578e+00
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,0.5000,33.5000,3.746848e-01,1.040690e+00
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,14.5000,7.723255e-02,7.388608e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,15.5000,6.044916e-02,7.846047e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,16.5000,5.167465e-02,8.263423e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,17.5000,4.723933e-02,8.629190e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,18.5000,4.325545e-02,8.908305e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,19.5000,4.107865e-02,9.139943e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,20.5000,4.082254e-02,9.322297e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,21.5000,4.022989e-02,9.447401e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,22.5000,4.072403e-02,9.550429e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,23.5000,4.252293e-02,9.632326e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,24.5000,4.484337e-02,9.683699e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,25.5000,4.922543e-02,9.722663e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,26.5000,5.661763e-02,9.743626e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,27.5000,6.635236e-02,9.730985e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,28.5000,8.226319e-02,9.695655e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,29.5000,9.761005e-02,9.669843e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,30.5000,1.191044e-01,9.638197e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,31.5000,1.476365e-01,9.560322e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,32.5000,2.196030e-01,9.418479e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,1.5000,33.5000,2.955137e-01,8.721855e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,14.5000,1.164824e-01,7.569669e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,15.5000,1.044427e-01,7.999352e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,16.5000,8.808472e-02,8.386960e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,17.5000,7.575501e-02,8.724401e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,18.5000,6.628748e-02,8.951367e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,19.5000,6.023408e-02,9.186388e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,20.5000,5.462617e-02,9.341635e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,21.5000,5.181072e-02,9.458942e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,22.5000,4.910485e-02,9.547452e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,23.5000,4.716416e-02,9.623344e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,24.5000,4.834282e-02,9.660169e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,25.5000,5.078465e-02,9.677155e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,26.5000,5.666680e-02,9.676419e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,27.5000,6.253377e-02,9.634479e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,28.5000,7.386183e-02,9.557157e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,29.5000,9.004993e-02,9.471197e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,30.5000,1.139906e-01,9.379501e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,31.5000,1.365010e-01,9.238457e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,32.5000,1.724670e-01,8.857069e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2.5000,33.5000,2.134385e-01,8.271920e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,14.5000,1.577840e-01,7.801986e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,15.5000,1.398535e-01,8.157788e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,16.5000,1.212846e-01,8.486538e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,17.5000,1.039042e-01,8.820427e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,18.5000,9.039382e-02,9.075839e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,19.5000,7.856097e-02,9.266958e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,20.5000,6.879071e-02,9.411468e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,21.5000,6.139349e-02,9.530438e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,22.5000,5.640448e-02,9.598792e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,23.5000,5.091641e-02,9.645244e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,24.5000,4.911785e-02,9.653090e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,25.5000,5.076590e-02,9.641003e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,26.5000,5.311163e-02,9.614691e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,27.5000,5.775512e-02,9.553461e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,28.5000,6.392531e-02,9.469246e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,29.5000,7.816959e-02,9.323278e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,30.5000,9.415377e-02,9.103289e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,31.5000,1.140221e-01,8.849847e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,32.5000,1.305211e-01,8.566412e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,3.5000,33.5000,1.534050e-01,8.098003e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,14.5000,1.863767e-01,8.032328e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,15.5000,1.749432e-01,8.394340e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,16.5000,1.533733e-01,8.722185e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,17.5000,1.286231e-01,8.983909e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,18.5000,1.110693e-01,9.217884e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,19.5000,9.509697e-02,9.405912e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,20.5000,8.128246e-02,9.533414e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,21.5000,6.887068e-02,9.611847e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,22.5000,5.942493e-02,9.648185e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,23.5000,5.214255e-02,9.690320e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,24.5000,4.914661e-02,9.689030e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,25.5000,4.631148e-02,9.637628e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,26.5000,4.622826e-02,9.580657e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,27.5000,4.938837e-02,9.491738e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,28.5000,5.338521e-02,9.410206e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,29.5000,6.039304e-02,9.218521e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,30.5000,6.962672e-02,8.995717e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,31.5000,8.137421e-02,8.726705e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,32.5000,9.418605e-02,8.407259e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,4.5000,33.5000,1.027541e-01,8.060012e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,14.5000,2.225693e-01,8.308456e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,15.5000,2.140439e-01,8.663000e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,16.5000,1.833586e-01,9.021963e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,17.5000,1.546066e-01,9.247422e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,18.5000,1.305373e-01,9.457993e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,19.5000,1.066674e-01,9.584529e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,20.5000,9.009304e-02,9.694900e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,21.5000,7.643153e-02,9.703243e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,22.5000,6.536548e-02,9.738503e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,23.5000,5.555626e-02,9.761113e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,24.5000,4.454516e-02,9.722147e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,25.5000,3.957282e-02,9.661873e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,26.5000,3.745130e-02,9.589709e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,27.5000,3.850892e-02,9.466993e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,28.5000,4.077928e-02,9.334121e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,29.5000,4.007712e-02,9.156031e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,30.5000,4.499154e-02,8.923178e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,31.5000,5.010985e-02,8.644269e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,32.5000,5.712358e-02,8.311297e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,5.5000,33.5000,5.953016e-02,7.944052e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,6.5000,14.5000,2.683783e-01,8.627563e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,6.5000,15.5000,2.494883e-01,9.015337e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,6.5000,16.5000,2.151377e-01,9.333813e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,6.5000,17.5000,1.743628e-01,9.573054e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,6.5000,18.5000,1.417244e-01,9.691966e-01
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,6.5000,19.5000,1.166151e-01,9.791838e-01
