case_id,mode,gap_mm,freq_hz,target_bn_t,d_lam_mm,lam_type,perp_enable,current_a,bn_mean_t,bx_h_mean_t,by_h_mean_t,l_h,z_ohm,p_tot_w,p_core_w,p_side_w,p_thin31_w
C0354,LT0_OFF,3.000000,100000,1.300000,0.050000,0,0,5.499808e+02,1.302612e+00,4.853941e-02,1.281603e+00,9.265778e-06,5.821862e+00,2.236152e+03,1.690021e+03,8.448375e+02,0.000000e+00
C0355,LT0_OFF,4.000000,100000,0.100000,0.050000,0,0,5.268014e+01,1.002771e-01,3.631541e-03,9.880878e-02,7.441134e-06,4.675404e+00,1.541980e+01,9.961683e+00,4.981157e+00,0.000000e+00
C0356,LT0_OFF,4.000000,100000,0.200000,0.050000,0,0,1.053603e+02,2.005541e-01,7.263081e-03,1.976176e-01,7.441134e-06,4.675404e+00,6.167921e+01,3.984673e+01,1.992463e+01,0.000000e+00
C0357,LT0_OFF,4.000000,100000,0.400000,0.050000,0,0,2.107206e+02,4.011083e-01,1.452616e-02,3.952351e-01,7.441134e-06,4.675404e+00,2.467169e+02,1.593869e+02,7.969851e+01,0.000000e+00
C0358,LT0_OFF,4.000000,100000,0.800000,0.050000,0,0,4.214411e+02,8.022166e-01,2.905233e-02,7.904703e-01,7.441134e-06,4.675404e+00,9.868674e+02,6.375477e+02,3.187941e+02,0.000000e+00
C0359,LT0_OFF,4.000000,100000,1.000000,0.050000,0,0,5.268014e+02,1.002771e+00,3.631541e-02,9.880878e-01,7.441134e-06,4.675404e+00,1.541980e+03,9.961683e+02,4.981157e+02,0.000000e+00
C0360,LT0_OFF,4.000000,100000,1.300000,0.050000,0,0,6.848419e+02,1.303602e+00,4.721003e-02,1.284514e+00,7.441134e-06,4.675404e+00,2.605947e+03,1.683524e+03,8.418155e+02,0.000000e+00
C0361,LT0_OFF,2.000000,200000,0.100000,0.050000,0,0,3.067574e+01,1.001334e-01,4.052927e-03,9.901633e-02,1.277883e-05,1.605835e+01,3.365390e+01,2.798338e+01,1.399222e+01,0.000000e+00
C0362,LT0_OFF,2.000000,200000,0.200000,0.050000,0,0,6.135147e+01,2.002668e-01,8.105853e-03,1.980327e-01,1.277883e-05,1.605835e+01,1.346156e+02,1.119335e+02,5.596890e+01,0.000000e+00
C0363,LT0_OFF,2.000000,200000,0.400000,0.050000,0,0,1.227029e+02,4.005336e-01,1.621171e-02,3.960653e-01,1.277883e-05,1.605835e+01,5.384624e+02,4.477340e+02,2.238756e+02,0.000000e+00
C0364,LT0_OFF,2.000000,200000,0.800000,0.050000,0,0,2.454059e+02,8.010673e-01,3.242341e-02,7.921307e-01,1.277883e-05,1.605835e+01,2.153850e+03,1.790936e+03,8.955024e+02,0.000000e+00
C0365,LT0_OFF,2.000000,200000,1.000000,0.050000,0,0,3.067574e+02,1.001334e+00,4.052927e-02,9.901633e-01,1.277883e-05,1.605835e+01,3.365390e+03,2.798338e+03,1.399222e+03,0.000000e+00
C0366,LT0_OFF,2.000000,200000,1.300000,0.050000,0,0,3.987846e+02,1.301734e+00,5.268805e-02,1.287212e+00,1.277883e-05,1.605835e+01,5.687509e+03,4.729191e+03,2.364686e+03,0.000000e+00
C0367,LT0_OFF,2.500000,200000,0.100000,0.050000,0,0,3.671941e+01,1.001678e-01,4.009245e-03,9.871671e-02,1.067555e-05,1.341530e+01,3.720072e+01,2.788757e+01,1.394256e+01,0.000000e+00
C0368,LT0_OFF,2.500000,200000,0.200000,0.050000,0,0,7.343882e+01,2.003356e-01,8.018489e-03,1.974334e-01,1.067555e-05,1.341530e+01,1.488029e+02,1.115503e+02,5.577024e+01,0.000000e+00
C0369,LT0_OFF,2.500000,200000,0.400000,0.050000,0,0,1.468776e+02,4.006712e-01,1.603698e-02,3.948669e-01,1.067555e-05,1.341530e+01,5.952115e+02,4.462011e+02,2.230809e+02,0.000000e+00
C0370,LT0_OFF,2.500000,200000,0.800000,0.050000,0,0,2.937553e+02,8.013424e-01,3.207396e-02,7.897337e-01,1.067555e-05,1.341530e+01,2.380846e+03,1.784804e+03,8.923238e+02,0.000000e+00
C0371,LT0_OFF,2.500000,200000,1.000000,0.050000,0,0,3.671941e+02,1.001678e+00,4.009245e-02,9.871671e-01,1.067555e-05,1.341530e+01,3.720072e+03,2.788757e+03,1.394256e+03,0.000000e+00
C0372,LT0_OFF,2.500000,200000,1.300000,0.050000,0,0,4.773523e+02,1.302181e+00,5.212018e-02,1.283317e+00,1.067555e-05,1.341530e+01,6.286921e+03,4.712999e+03,2.356292e+03,0.000000e+00
C0373,LT0_OFF,3.000000,200000,0.100000,0.050000,0,0,4.236948e+01,1.002003e-01,3.734469e-03,9.858381e-02,9.251943e-06,1.162634e+01,4.104180e+01,2.781760e+01,1.390595e+01,0.000000e+00
C0374,LT0_OFF,3.000000,200000,0.200000,0.050000,0,0,8.473896e+01,2.004005e-01,7.468939e-03,1.971676e-01,9.251943e-06,1.162634e+01,1.641672e+02,1.112704e+02,5.562380e+01,0.000000e+00
C0375,LT0_OFF,3.000000,200000,0.400000,0.050000,0,0,1.694779e+02,4.008011e-01,1.493788e-02,3.943352e-01,9.251943e-06,1.162634e+01,6.566688e+02,4.450816e+02,2.224952e+02,0.000000e+00
C0376,LT0_OFF,3.000000,200000,0.800000,0.050000,0,0,3.389558e+02,8.016021e-01,2.987575e-02,7.886705e-01,9.251943e-06,1.162634e+01,2.626675e+03,1.780326e+03,8.899808e+02,0.000000e+00
C0377,LT0_OFF,3.000000,200000,1.000000,0.050000,0,0,4.236948e+02,1.002003e+00,3.734469e-02,9.858381e-01,9.251943e-06,1.162634e+01,4.104180e+03,2.781760e+03,1.390595e+03,0.000000e+00
C0378,LT0_OFF,3.000000,200000,1.300000,0.050000,0,0,5.508032e+02,1.302603e+00,4.854810e-02,1.281590e+00,9.251943e-06,1.162634e+01,6.936064e+03,4.701175e+03,2.350106e+03,0.000000e+00
C0379,LT0_OFF,4.000000,200000,0.100000,0.050000,0,0,5.274352e+01,1.002764e-01,3.632363e-03,9.880762e-02,7.432192e-06,9.339570e+00,4.931502e+01,2.771064e+01,1.385620e+01,0.000000e+00
C0380,LT0_OFF,4.000000,200000,0.200000,0.050000,0,0,1.054870e+02,2.005529e-01,7.264727e-03,1.976152e-01,7.432192e-06,9.339570e+00,1.972601e+02,1.108426e+02,5.542479e+01,0.000000e+00
C0381,LT0_OFF,4.000000,200000,0.400000,0.050000,0,0,2.109741e+02,4.011058e-01,1.452945e-02,3.952305e-01,7.432192e-06,9.339570e+00,7.890403e+02,4.433702e+02,2.216991e+02,0.000000e+00
C0382,LT0_OFF,4.000000,200000,0.800000,0.050000,0,0,4.219482e+02,8.022115e-01,2.905891e-02,7.904610e-01,7.432192e-06,9.339570e+00,3.156161e+03,1.773481e+03,8.867966e+02,0.000000e+00
C0383,LT0_OFF,4.000000,200000,1.000000,0.050000,0,0,5.274352e+02,1.002764e+00,3.632363e-02,9.880762e-01,7.432192e-06,9.339570e+00,4.931502e+03,2.771064e+03,1.385620e+03,0.000000e+00
C0384,LT0_OFF,4.000000,200000,1.300000,0.050000,0,0,6.856658e+02,1.303594e+00,4.722072e-02,1.284499e+00,7.432192e-06,9.339570e+00,8.334238e+03,4.683098e+03,2.341697e+03,0.000000e+00
C0385,LT0_OFF,2.000000,10000,0.100000,0.100000,0,0,3.055400e+01,1.001346e-01,4.051572e-03,9.901835e-02,1.282974e-05,8.061183e-01,6.590729e-01,5.604353e-01,2.802284e-01,0.000000e+00
C0386,LT0_OFF,2.000000,10000,0.200000,0.100000,0,0,6.110800e+01,2.002692e-01,8.103144e-03,1.980367e-01,1.282974e-05,8.061183e-01,2.636292e+00,2.241741e+00,1.120914e+00,0.000000e+00
C0387,LT0_OFF,2.000000,10000,0.400000,0.100000,0,0,1.222160e+02,4.005384e-01,1.620629e-02,3.960734e-01,1.282974e-05,8.061183e-01,1.054517e+01,8.966966e+00,4.483654e+00,0.000000e+00
C0388,LT0_OFF,2.000000,10000,0.800000,0.100000,0,0,2.444320e+02,8.010767e-01,3.241257e-02,7.921468e-01,1.282974e-05,8.061183e-01,4.218067e+01,3.586786e+01,1.793462e+01,0.000000e+00
C0389,LT0_OFF,2.000000,10000,1.000000,0.100000,0,0,3.055400e+02,1.001346e+00,4.051572e-02,9.901835e-01,1.282974e-05,8.061183e-01,6.590729e+01,5.604353e+01,2.802284e+01,0.000000e+00
C0390,LT0_OFF,2.000000,10000,1.300000,0.100000,0,0,3.972020e+02,1.301750e+00,5.267043e-02,1.287239e+00,1.282974e-05,8.061183e-01,1.113833e+02,9.471357e+01,4.735860e+01,0.000000e+00
C0391,LT0_OFF,2.500000,10000,0.100000,0.100000,0,0,3.659764e+01,1.001690e-01,4.008021e-03,9.871882e-02,1.071107e-05,6.729982e-01,7.263399e-01,5.585171e-01,2.792340e-01,0.000000e+00
C0392,LT0_OFF,2.500000,10000,0.200000,0.100000,0,0,7.319527e+01,2.003380e-01,8.016042e-03,1.974376e-01,1.071107e-05,6.729982e-01,2.905360e+00,2.234068e+00,1.116936e+00,0.000000e+00
C0393,LT0_OFF,2.500000,10000,0.400000,0.100000,0,0,1.463905e+02,4.006760e-01,1.603208e-02,3.948753e-01,1.071107e-05,6.729982e-01,1.162144e+01,8.936273e+00,4.467744e+00,0.000000e+00
C0394,LT0_OFF,2.500000,10000,0.800000,0.100000,0,0,2.927811e+02,8.013520e-01,3.206417e-02,7.897506e-01,1.071107e-05,6.729982e-01,4.648575e+01,3.574509e+01,1.787098e+01,0.000000e+00
C0395,LT0_OFF,2.500000,10000,1.000000,0.100000,0,0,3.659764e+02,1.001690e+00,4.008021e-02,9.871882e-01,1.071107e-05,6.729982e-01,7.263399e+01,5.585171e+01,2.792340e+01,0.000000e+00
C0396,LT0_OFF,2.500000,10000,1.300000,0.100000,0,0,4.757693e+02,1.302197e+00,5.210427e-02,1.283345e+00,1.071107e-05,6.729982e-01,1.227514e+02,9.438939e+01,4.719054e+01,0.000000e+00
C0397,LT0_OFF,3.000000,10000,0.100000,0.100000,0,0,4.224758e+01,1.002015e-01,3.733180e-03,9.858581e-02,9.278638e-06,5.829954e-01,8.001065e-01,5.571164e-01,2.785011e-01,0.000000e+00
C0398,LT0_OFF,3.000000,10000,0.200000,0.100000,0,0,8.449516e+01,2.004029e-01,7.466360e-03,1.971716e-01,9.278638e-06,5.829954e-01,3.200426e+00,2.228466e+00,1.114005e+00,0.000000e+00
C0399,LT0_OFF,3.000000,10000,0.400000,0.100000,0,0,1.689903e+02,4.008058e-01,1.493272e-02,3.943432e-01,9.278638e-06,5.829954e-01,1.280170e+01,8.913863e+00,4.456018e+00,0.000000e+00
C0400,LT0_OFF,3.000000,10000,0.800000,0.100000,0,0,3.379807e+02,8.016117e-01,2.986544e-02,7.886865e-01,9.278638e-06,5.829954e-01,5.120682e+01,3.565545e+01,1.782407e+01,0.000000e+00
C0401,LT0_OFF,3.000000,10000,1.000000,0.100000,0,0,4.224758e+02,1.002015e+00,3.733180e-02,9.858581e-01,9.278638e-06,5.829954e-01,8.001065e+01,5.571164e+01,2.785011e+01,0.000000e+00
C0402,LT0_OFF,3.000000,10000,1.300000,0.100000,0,0,5.492186e+02,1.302619e+00,4.853134e-02,1.281616e+00,9.278638e-06,5.829954e-01,1.352180e+02,9.415268e+01,4.706669e+01,0.000000e+00
C0403,LT0_OFF,4.000000,10000,0.100000,0.100000,0,0,5.262139e+01,1.002777e-01,3.630777e-03,9.880985e-02,7.449442e-06,4.680635e-01,9.624196e-01,5.549752e-01,2.775052e-01,0.000000e+00
C0404,LT0_OFF,4.000000,10000,0.200000,0.100000,0,0,1.052428e+02,2.005553e-01,7.261555e-03,1.976197e-01,7.449442e-06,4.680635e-01,3.849678e+00,2.219901e+00,1.110021e+00,0.000000e+00
C0405,LT0_OFF,4.000000,10000,0.400000,0.100000,0,0,2.104856e+02,4.011106e-01,1.452311e-02,3.952394e-01,7.449442e-06,4.680635e-01,1.539871e+01,8.879604e+00,4.440083e+00,0.000000e+00
C0406,LT0_OFF,4.000000,10000,0.800000,0.100000,0,0,4.209711e+02,8.022213e-01,2.904622e-02,7.904788e-01,7.449442e-06,4.680635e-01,6.159486e+01,3.551841e+01,1.776033e+01,0.000000e+00
C0407,LT0_OFF,4.000000,10000,1.000000,0.100000,0,0,5.262139e+02,1.002777e+00,3.630777e-02,9.880985e-01,7.449442e-06,4.680635e-01,9.624196e+01,5.549752e+01,2.775052e+01,0.000000e+00
C0408,LT0_OFF,4.000000,10000,1.300000,0.100000,0,0,6.840781e+02,1.303610e+00,4.720011e-02,1.284528e+00,7.449442e-06,4.680635e-01,1.626489e+02,9.379081e+01,4.689838e+01,0.000000e+00
C0409,LT0_OFF,2.000000,30000,0.100000,0.100000,0,0,3.062808e+01,1.001339e-01,4.052397e-03,9.901713e-02,1.279871e-05,2.412503e+00,3.290083e+00,3.295724e+00,1.647925e+00,0.000000e+00
C0410,LT0_OFF,2.000000,30000,0.200000,0.100000,0,0,6.125617e+01,2.002677e-01,8.104793e-03,1.980343e-01,1.279871e-05,2.412503e+00,1.316033e+01,1.318290e+01,6.591700e+00,0.000000e+00
C0411,LT0_OFF,2.000000,30000,0.400000,0.100000,0,0,1.225123e+02,4.005355e-01,1.620959e-02,3.960685e-01,1.279871e-05,2.412503e+00,5.264133e+01,5.273158e+01,2.636680e+01,0.000000e+00
C0412,LT0_OFF,2.000000,30000,0.800000,0.100000,0,0,2.450247e+02,8.010710e-01,3.241917e-02,7.921370e-01,1.279871e-05,2.412503e+00,2.105653e+02,2.109263e+02,1.054672e+02,0.000000e+00
C0413,LT0_OFF,2.000000,30000,1.000000,0.100000,0,0,3.062808e+02,1.001339e+00,4.052397e-02,9.901713e-01,1.279871e-05,2.412503e+00,3.290083e+02,3.295724e+02,1.647925e+02,0.000000e+00
C0414,LT0_OFF,2.000000,30000,1.300000,0.100000,0,0,3.981651e+02,1.301740e+00,5.268116e-02,1.287223e+00,1.279871e-05,2.412503e+00,5.560241e+02,5.569773e+02,2.784993e+02,0.000000e+00
C0415,LT0_OFF,2.500000,30000,0.100000,0.100000,0,0,3.667175e+01,1.001683e-01,4.008766e-03,9.871754e-02,1.068943e-05,2.014912e+00,3.429772e+00,3.284441e+00,1.642076e+00,0.000000e+00
C0416,LT0_OFF,2.500000,30000,0.200000,0.100000,0,0,7.334349e+01,2.003365e-01,8.017532e-03,1.974351e-01,1.068943e-05,2.014912e+00,1.371909e+01,1.313776e+01,6.568305e+00,0.000000e+00
C0417,LT0_OFF,2.500000,30000,0.400000,0.100000,0,0,1.466870e+02,4.006731e-01,1.603506e-02,3.948702e-01,1.068943e-05,2.014912e+00,5.487634e+01,5.255106e+01,2.627322e+01,0.000000e+00
C0418,LT0_OFF,2.500000,30000,0.800000,0.100000,0,0,2.933740e+02,8.013462e-01,3.207013e-02,7.897403e-01,1.068943e-05,2.014912e+00,2.195054e+02,2.102042e+02,1.050929e+02,0.000000e+00
C0419,LT0_OFF,2.500000,30000,1.000000,0.100000,0,0,3.667175e+02,1.001683e+00,4.008766e-02,9.871754e-01,1.068943e-05,2.014912e+00,3.429772e+02,3.284441e+02,1.642076e+02,0.000000e+00
C0420,LT0_OFF,2.500000,30000,1.300000,0.100000,0,0,4.767327e+02,1.302188e+00,5.211396e-02,1.283328e+00,1.068943e-05,2.014912e+00,5.796314e+02,5.550706e+02,2.775109e+02,0.000000e+00
C0421,LT0_OFF,3.000000,30000,0.100000,0.100000,0,0,4.232177e+01,1.002007e-01,3.733965e-03,9.858459e-02,9.262372e-06,1.745918e+00,3.582240e+00,3.276202e+00,1.637766e+00,0.000000e+00
C0422,LT0_OFF,3.000000,30000,0.200000,0.100000,0,0,8.464355e+01,2.004015e-01,7.467930e-03,1.971692e-01,9.262372e-06,1.745918e+00,1.432896e+01,1.310481e+01,6.551062e+00,0.000000e+00
C0423,LT0_OFF,3.000000,30000,0.400000,0.100000,0,0,1.692871e+02,4.008029e-01,1.493586e-02,3.943384e-01,9.262372e-06,1.745918e+00,5.731584e+01,5.241924e+01,2.620425e+01,0.000000e+00
C0424,LT0_OFF,3.000000,30000,0.800000,0.100000,0,0,3.385742e+02,8.016059e-01,2.987172e-02,7.886768e-01,9.262372e-06,1.745918e+00,2.292634e+02,2.096770e+02,1.048170e+02,0.000000e+00
C0425,LT0_OFF,3.000000,30000,1.000000,0.100000,0,0,4.232177e+02,1.002007e+00,3.733965e-02,9.858459e-01,9.262372e-06,1.745918e+00,3.582240e+02,3.276202e+02,1.637766e+02,0.000000e+00
C0426,LT0_OFF,3.000000,30000,1.300000,0.100000,0,0,5.501830e+02,1.302610e+00,4.854155e-02,1.281600e+00,9.262372e-06,1.745918e+00,6.053986e+02,5.536782e+02,2.767824e+02,0.000000e+00
C0427,LT0_OFF,4.000000,30000,0.100000,0.100000,0,0,5.269573e+01,1.002769e-01,3.631743e-03,9.880850e-02,7.438933e-06,1.402208e+00,3.913576e+00,3.263607e+00,1.631907e+00,0.000000e+00
C0428,LT0_OFF,4.000000,30000,0.200000,0.100000,0,0,1.053915e+02,2.005538e-01,7.263486e-03,1.976170e-01,7.438933e-06,1.402208e+00,1.565430e+01,1.305443e+01,6.527628e+00,0.000000e+00
C0429,LT0_OFF,4.000000,30000,0.400000,0.100000,0,0,2.107829e+02,4.011077e-01,1.452697e-02,3.952340e-01,7.438933e-06,1.402208e+00,6.261722e+01,5.221772e+01,2.611051e+01,0.000000e+00
C0430,LT0_OFF,4.000000,30000,0.800000,0.100000,0,0,4.215659e+02,8.022154e-01,2.905395e-02,7.904680e-01,7.438933e-06,1.402208e+00,2.504689e+02,2.088709e+02,1.044420e+02,0.000000e+00
C0431,LT0_OFF,4.000000,30000,1.000000,0.100000,0,0,5.269573e+02,1.002769e+00,3.631743e-02,9.880850e-01,7.438933e-06,1.402208e+00,3.913576e+02,3.263607e+02,1.631907e+02,0.000000e+00
C0432,LT0_OFF,4.000000,30000,1.300000,0.100000,0,0,6.850445e+02,1.303600e+00,4.721266e-02,1.284510e+00,7.438933e-06,1.402208e+00,6.613944e+02,5.515496e+02,2.757923e+02,0.000000e+00
C0433,LT0_OFF,2.000000,100000,0.100000,0.100000,0,0,3.076044e+01,1.001326e-01,4.053866e-03,9.901494e-02,1.274364e-05,8.007072e+00,2.001556e+01,1.976247e+01,9.881613e+00,0.000000e+00
C0434,LT0_OFF,2.000000,100000,0.200000,0.100000,0,0,6.152087e+01,2.002652e-01,8.107733e-03,1.980299e-01,1.274364e-05,8.007072e+00,8.006225e+01,7.904987e+01,3.952645e+01,0.000000e+00
C0435,LT0_OFF,2.000000,100000,0.400000,0.100000,0,0,1.230417e+02,4.005304e-01,1.621547e-02,3.960597e-01,1.274364e-05,8.007072e+00,3.202490e+02,3.161995e+02,1.581058e+02,0.000000e+00
C0436,LT0_OFF,2.000000,100000,0.800000,0.100000,0,0,2.460835e+02,8.010607e-01,3.243093e-02,7.921195e-01,1.274364e-05,8.007072e+00,1.280996e+03,1.264798e+03,6.324233e+02,0.000000e+00
C0437,LT0_OFF,2.000000,100000,1.000000,0.100000,0,0,3.076044e+02,1.001326e+00,4.053866e-02,9.901494e-01,1.274364e-05,8.007072e+00,2.001556e+03,1.976247e+03,9.881613e+02,0.000000e+00
C0438,LT0_OFF,2.000000,100000,1.300000,0.100000,0,0,3.998857e+02,1.301724e+00,5.270026e-02,1.287194e+00,1.274364e-05,8.007072e+00,3.382630e+03,3.339857e+03,1.669993e+03,0.000000e+00
C0439,LT0_OFF,2.500000,100000,0.100000,0.100000,0,0,3.680409e+01,1.001670e-01,4.010094e-03,9.871526e-02,1.065099e-05,6.692220e+00,2.096163e+01,1.969479e+01,9.846532e+00,0.000000e+00
C0440,LT0_OFF,2.500000,100000,0.200000,0.100000,0,0,7.360817e+01,2.003340e-01,8.020188e-03,1.974305e-01,1.065099e-05,6.692220e+00,8.384652e+01,7.877917e+01,3.938613e+01,0.000000e+00
C0441,LT0_OFF,2.500000,100000,0.400000,0.100000,0,0,1.472163e+02,4.006679e-01,1.604038e-02,3.948610e-01,1.065099e-05,6.692220e+00,3.353861e+02,3.151167e+02,1.575445e+02,0.000000e+00
C0442,LT0_OFF,2.500000,100000,0.800000,0.100000,0,0,2.944327e+02,8.013358e-01,3.208075e-02,7.897221e-01,1.065099e-05,6.692220e+00,1.341544e+03,1.260467e+03,6.301780e+02,0.000000e+00
C0443,LT0_OFF,2.500000,100000,1.000000,0.100000,0,0,3.680409e+02,1.001670e+00,4.010094e-02,9.871526e-01,1.065099e-05,6.692220e+00,2.096163e+03,1.969479e+03,9.846532e+02,0.000000e+00
C0444,LT0_OFF,2.500000,100000,1.300000,0.100000,0,0,4.784531e+02,1.302171e+00,5.213122e-02,1.283298e+00,1.065099e-05,6.692220e+00,3.542516e+03,3.328420e+03,1.664064e+03,0.000000e+00
C0445,LT0_OFF,3.000000,100000,0.100000,0.100000,0,0,4.245422e+01,1.001994e-01,3.735364e-03,9.858243e-02,9.233476e-06,5.801568e+00,2.198862e+01,1.964537e+01,9.820670e+00,0.000000e+00
C0446,LT0_OFF,3.000000,100000,0.200000,0.100000,0,0,8.490843e+01,2.003989e-01,7.470728e-03,1.971649e-01,9.233476e-06,5.801568e+00,8.795450e+01,7.858147e+01,3.928268e+01,0.000000e+00
C0447,LT0_OFF,3.000000,100000,0.400000,0.100000,0,0,1.698169e+02,4.007978e-01,1.494146e-02,3.943297e-01,9.233476e-06,5.801568e+00,3.518180e+02,3.143259e+02,1.571307e+02,0.000000e+00
C0448,LT0_OFF,3.000000,100000,0.800000,0.100000,0,0,3.396337e+02,8.015955e-01,2.988291e-02,7.886594e-01,9.233476e-06,5.801568e+00,1.407272e+03,1.257303e+03,6.285229e+02,0.000000e+00
C0449,LT0_OFF,3.000000,100000,1.000000,0.100000,0,0,4.245422e+02,1.001994e+00,3.735364e-02,9.858243e-01,9.233476e-06,5.801568e+00,2.198862e+03,1.964537e+03,9.820670e+02,0.000000e+00
C0450,LT0_OFF,3.000000,100000,1.300000,0.100000,0,0,5.519048e+02,1.302593e+00,4.855973e-02,1.281572e+00,9.233476e-06,5.801568e+00,3.716077e+03,3.320067e+03,1.659693e+03,0.000000e+00
C0451,LT0_OFF,4.000000,100000,0.100000,0.100000,0,0,5.282838e+01,1.002756e-01,3.633464e-03,9.880608e-02,7.420253e-06,4.662286e+00,2.420099e+01,1.956981e+01,9.785520e+00,0.000000e+00
C0452,LT0_OFF,4.000000,100000,0.200000,0.100000,0,0,1.056568e+02,2.005512e-01,7.266928e-03,1.976122e-01,7.420253e-06,4.662286e+00,9.680394e+01,7.827923e+01,3.914208e+01,0.000000e+00
C0453,LT0_OFF,4.000000,100000,0.400000,0.100000,0,0,2.113135e+02,4.011024e-01,1.453386e-02,3.952243e-01,7.420253e-06,4.662286e+00,3.872158e+02,3.131169e+02,1.565683e+02,0.000000e+00
C0454,LT0_OFF,4.000000,100000,0.800000,0.100000,0,0,4.226271e+02,8.022048e-01,2.906771e-02,7.904487e-01,7.420253e-06,4.662286e+00,1.548863e+03,1.252468e+03,6.262733e+02,0.000000e+00
C0455,LT0_OFF,4.000000,100000,1.000000,0.100000,0,0,5.282838e+02,1.002756e+00,3.633464e-02,9.880608e-01,7.420253e-06,4.662286e+00,2.420099e+03,1.956981e+03,9.785520e+02,0.000000e+00
C0456,LT0_OFF,4.000000,100000,1.300000,0.100000,0,0,6.867690e+02,1.303583e+00,4.723503e-02,1.284479e+00,7.420253e-06,4.662286e+00,4.089967e+03,3.307297e+03,1.653753e+03,0.000000e+00
C0457,LT0_OFF,2.000000,200000,0.100000,0.100000,0,0,3.088163e+01,1.001314e-01,4.055207e-03,9.901294e-02,1.269363e-05,1.595129e+01,5.877300e+01,5.589663e+01,2.794939e+01,0.000000e+00
C0458,LT0_OFF,2.000000,200000,0.200000,0.100000,0,0,6.176326e+01,2.002628e-01,8.110414e-03,1.980259e-01,1.269363e-05,1.595129e+01,2.350920e+02,2.235865e+02,1.117976e+02,0.000000e+00
C0459,LT0_OFF,2.000000,200000,0.400000,0.100000,0,0,1.235265e+02,4.005257e-01,1.622083e-02,3.960518e-01,1.269363e-05,1.595129e+01,9.403680e+02,8.943461e+02,4.471902e+02,0.000000e+00
C0460,LT0_OFF,2.000000,200000,0.800000,0.100000,0,0,2.470530e+02,8.010513e-01,3.244166e-02,7.921035e-01,1.269363e-05,1.595129e+01,3.761472e+03,3.577384e+03,1.788761e+03,0.000000e+00
C0461,LT0_OFF,2.000000,200000,1.000000,0.100000,0,0,3.088163e+02,1.001314e+00,4.055207e-02,9.901294e-01,1.269363e-05,1.595129e+01,5.877300e+03,5.589663e+03,2.794939e+03,0.000000e+00
C0462,LT0_OFF,2.000000,200000,1.300000,0.100000,0,0,4.014612e+02,1.301708e+00,5.271769e-02,1.287168e+00,1.269363e-05,1.595129e+01,9.932637e+03,9.446530e+03,4.723447e+03,0.000000e+00
C0463,LT0_OFF,2.500000,200000,0.100000,0.100000,0,0,3.692519e+01,1.001658e-01,4.011305e-03,9.871317e-02,1.061606e-05,1.334054e+01,6.234674e+01,5.570516e+01,2.785013e+01,0.000000e+00
C0464,LT0_OFF,2.500000,200000,0.200000,0.100000,0,0,7.385038e+01,2.003316e-01,8.022610e-03,1.974263e-01,1.061606e-05,1.334054e+01,2.493870e+02,2.228206e+02,1.114005e+02,0.000000e+00
C0465,LT0_OFF,2.500000,200000,0.400000,0.100000,0,0,1.477008e+02,4.006632e-01,1.604522e-02,3.948527e-01,1.061606e-05,1.334054e+01,9.975478e+02,8.912825e+02,4.456022e+02,0.000000e+00
C0466,LT0_OFF,2.500000,200000,0.800000,0.100000,0,0,2.954015e+02,8.013263e-01,3.209044e-02,7.897054e-01,1.061606e-05,1.334054e+01,3.990191e+03,3.565130e+03,1.782409e+03,0.000000e+00
C0467,LT0_OFF,2.500000,200000,1.000000,0.100000,0,0,3.692519e+02,1.001658e+00,4.011305e-02,9.871317e-01,1.061606e-05,1.334054e+01,6.234674e+03,5.570516e+03,2.785013e+03,0.000000e+00
C0468,LT0_OFF,2.500000,200000,1.300000,0.100000,0,0,4.800275e+02,1.302155e+00,5.214696e-02,1.283271e+00,1.061606e-05,1.334054e+01,1.053660e+04,9.414172e+03,4.706673e+03,0.000000e+00
C0469,LT0_OFF,3.000000,200000,0.100000,0.100000,0,0,4.257536e+01,1.001983e-01,3.736640e-03,9.858045e-02,9.207203e-06,1.157012e+01,6.622117e+01,5.556530e+01,2.777696e+01,0.000000e+00
C0470,LT0_OFF,3.000000,200000,0.200000,0.100000,0,0,8.515072e+01,2.003965e-01,7.473281e-03,1.971609e-01,9.207203e-06,1.157012e+01,2.648847e+02,2.222612e+02,1.111078e+02,0.000000e+00
C0471,LT0_OFF,3.000000,200000,0.400000,0.100000,0,0,1.703014e+02,4.007930e-01,1.494656e-02,3.943218e-01,9.207203e-06,1.157012e+01,1.059539e+03,8.890448e+02,4.444313e+02,0.000000e+00
C0472,LT0_OFF,3.000000,200000,0.800000,0.100000,0,0,3.406029e+02,8.015860e-01,2.989312e-02,7.886436e-01,9.207203e-06,1.157012e+01,4.238155e+03,3.556179e+03,1.777725e+03,0.000000e+00
C0473,LT0_OFF,3.000000,200000,1.000000,0.100000,0,0,4.257536e+02,1.001983e+00,3.736640e-02,9.858045e-01,9.207203e-06,1.157012e+01,6.622117e+03,5.556530e+03,2.777696e+03,0.000000e+00
C0474,LT0_OFF,3.000000,200000,1.300000,0.100000,0,0,5.534797e+02,1.302577e+00,4.857632e-02,1.281546e+00,9.207203e-06,1.157012e+01,1.119138e+04,9.390536e+03,4.694306e+03,0.000000e+00
